prov,year,ind,ls,w,we,ws,wg,al
上海市,2014,68,0,0,0,0,0,0
上海市,2015,68,0,0,0,0,0,0
上海市,2017,68,0,0,1,0,0,0
上海市,2018,68,0,0,1,0,0,0
上海市,2019,68,0,0,1,0,0,0
上海市,2020,68,0,0,1,0,0,0
河南省,2013,70,0,1,1,1,1,0
河南省,2014,70,0,1,1,1,1,0
河南省,2015,70,0,0,0,1,1,1
河南省,2016,70,0,0,0,1,0,0
河南省,2017,70,0,0,0,1,0,0
河南省,2018,70,0,0,0,0,0,1
河南省,2019,70,0,0,0,1,1,0
河南省,2020,70,0,0,1,0,0,0
河南省,2021,70,0,0,1,1,0,0
河南省,2022,70,0,0,1,1,0,0
浙江省,2021,35,0,0,0,1,0,1
浙江省,2022,35,1,1,1,1,1,1
北京市,2016,12,0,0,0,1,0,1
北京市,2017,12,0,0,0,1,0,0
上海市,2018,12,0,0,1,0,0,0
上海市,2019,12,0,0,1,1,0,0
上海市,2020,12,0,0,0,0,0,0
北京市,2012,12,0,0,1,0,1,0
北京市,2013,12,0,0,1,0,1,0
北京市,2014,12,0,0,0,0,0,0
北京市,2015,12,0,0,0,0,0,0
北京市,2016,12,0,0,0,0,1,1
北京市,2017,12,0,0,1,0,0,0
北京市,2018,12,1,1,1,1,1,1
北京市,2019,12,0,0,1,0,0,0
北京市,2020,12,0,1,1,1,1,0
北京市,2021,12,0,0,1,0,0,0
北京市,2022,12,0,0,1,0,1,0
宁夏回族自治区,2019,32,1,1,1,1,1,1
宁夏回族自治区,2020,32,1,1,1,1,1,1
宁夏回族自治区,2021,32,0,0,1,0,0,1
北京市,2011,41,0,1,1,1,1,0
北京市,2012,41,0,0,0,0,0,0
北京市,2013,41,0,0,1,1,0,0
北京市,2014,41,0,0,0,1,0,1
北京市,2015,41,0,0,0,1,0,0
北京市,2016,41,0,0,0,1,0,0
北京市,2017,41,0,0,0,0,0,0
北京市,2018,41,0,0,0,1,0,0
北京市,2019,41,0,0,0,0,0,0
北京市,2020,41,0,0,0,0,0,0
北京市,2021,41,0,1,1,1,1,0
北京市,2022,41,0,0,0,0,1,1
河北省,2011,7,0,0,0,1,1,1
河北省,2012,7,1,1,1,1,1,1
河北省,2013,7,0,1,1,1,1,0
河北省,2014,7,0,1,1,1,1,0
河北省,2015,7,0,1,1,1,1,0
河北省,2016,7,0,1,1,1,1,0
河北省,2017,7,0,0,1,0,1,0
河北省,2018,7,0,0,1,1,0,0
河北省,2019,7,0,0,1,0,0,0
河北省,2020,7,0,0,1,0,0,0
河北省,2021,7,0,1,1,1,1,0
河北省,2022,7,0,1,1,1,1,0
湖南省,2012,36,0,0,1,0,1,0
湖南省,2013,36,0,0,1,1,0,0
湖南省,2014,36,0,0,1,1,0,0
湖南省,2015,36,0,0,0,1,0,0
湖南省,2016,36,0,1,1,1,1,0
湖南省,2017,36,0,1,1,1,1,0
湖南省,2018,36,0,0,0,0,1,0
湖南省,2019,36,0,0,0,0,1,0
湖南省,2020,36,0,0,1,0,1,0
湖南省,2022,36,0,0,0,0,1,0
北京市,2019,50,0,1,1,1,1,0
北京市,2020,50,0,0,1,0,1,0
北京市,2021,50,0,1,1,1,1,0
北京市,2022,50,0,1,1,1,1,0
山东省,2021,50,0,0,0,1,1,1
山东省,2022,50,0,0,0,1,1,1
河南省,2013,13,1,1,1,1,1,1
河南省,2014,13,0,1,1,1,1,0
河南省,2015,13,0,0,1,0,1,1
河南省,2016,13,1,1,1,1,1,1
河南省,2017,13,1,1,1,1,1,1
河南省,2018,13,1,1,1,1,1,1
河南省,2019,13,0,0,1,1,0,1
河南省,2020,13,0,0,0,0,1,1
北京市,2011,12,0,0,1,0,0,1
北京市,2012,12,0,0,1,1,0,0
北京市,2013,12,0,0,1,0,0,0
北京市,2016,12,0,0,1,1,0,0
北京市,2017,12,0,0,1,0,0,0
北京市,2018,12,0,0,1,1,0,0
北京市,2019,12,0,0,1,1,0,0
北京市,2020,12,0,0,0,0,0,0
江苏省,2011,9,0,0,0,0,0,1
江苏省,2012,9,0,0,0,1,1,1
江苏省,2013,9,0,0,0,1,0,0
江苏省,2014,9,0,0,0,1,0,0
江苏省,2015,9,0,0,1,0,0,0
江苏省,2016,9,0,0,0,1,0,0
江苏省,2017,9,0,1,1,1,1,0
江苏省,2018,9,0,0,1,1,0,0
江苏省,2019,9,0,0,1,0,0,1
江苏省,2020,9,1,1,1,1,1,1
江苏省,2021,9,0,0,1,0,0,1
江苏省,2022,9,0,0,1,0,0,0
上海市,2020,9,0,0,1,1,0,1
上海市,2021,9,0,0,0,1,0,0
上海市,2022,9,0,0,0,1,1,1
山西省,2011,13,0,0,0,1,0,1
山西省,2012,13,0,0,0,1,0,1
山西省,2017,13,0,0,1,0,1,0
山西省,2018,13,0,0,0,0,0,1
山西省,2019,13,0,0,0,0,0,1
山西省,2020,13,0,0,0,0,0,1
山西省,2021,13,0,0,0,0,0,1
山西省,2022,13,0,1,1,1,1,0
河南省,2012,70,0,0,0,1,1,1
河南省,2013,70,0,0,0,1,1,1
河南省,2014,70,0,0,0,1,1,1
河南省,2015,70,0,0,0,1,1,1
河南省,2016,70,0,0,0,1,0,0
河南省,2017,70,0,0,0,0,0,1
河南省,2018,70,0,0,0,0,0,0
河南省,2019,70,0,0,1,1,0,0
河南省,2020,7,0,0,0,0,0,0
河南省,2022,7,0,0,0,1,0,1
上海市,2011,19,0,0,0,0,0,0
上海市,2012,27,0,0,1,0,0,0
上海市,2013,27,0,0,0,0,0,0
上海市,2015,27,0,0,1,0,0,1
上海市,2016,27,0,0,0,0,0,0
上海市,2018,27,0,0,0,0,1,0
上海市,2019,27,0,0,1,0,0,0
上海市,2020,27,0,0,0,0,0,0
上海市,2021,27,0,0,0,1,0,0
上海市,2022,27,0,0,0,1,0,0
北京市,2011,47,0,0,0,0,1,1
北京市,2012,47,0,0,0,0,0,1
北京市,2013,47,0,0,0,0,0,1
北京市,2014,47,0,0,0,0,0,0
北京市,2017,47,0,0,0,0,0,0
北京市,2018,47,0,0,1,0,0,0
北京市,2019,47,0,0,0,0,0,0
北京市,2020,47,0,0,0,1,0,0
北京市,2021,47,0,0,0,0,0,0
北京市,2022,47,0,0,0,0,0,0
上海市,2011,9,0,0,0,1,0,1
上海市,2012,9,0,0,0,0,0,0
上海市,2013,9,0,0,0,0,0,1
上海市,2014,9,0,0,0,0,0,1
上海市,2015,9,0,0,0,0,0,1
上海市,2016,9,0,0,0,0,0,0
上海市,2017,9,0,0,1,0,0,1
上海市,2019,9,0,0,1,0,0,0
上海市,2021,9,0,0,0,0,0,1
上海市,2022,9,0,0,1,0,0,0
北京市,2012,12,0,0,1,0,0,0
北京市,2013,12,0,0,0,0,0,0
北京市,2014,12,0,0,0,0,0,0
北京市,2015,12,0,0,1,0,0,0
北京市,2016,12,0,0,0,0,0,0
北京市,2017,12,0,0,0,0,0,0
北京市,2018,12,0,0,0,1,0,1
北京市,2019,12,0,0,0,0,0,1
北京市,2020,12,0,0,0,1,1,1
北京市,2021,12,0,0,1,0,0,0
安徽省,2018,60,0,0,0,1,1,1
安徽省,2019,60,1,1,1,1,1,1
安徽省,2020,60,0,0,0,1,1,1
安徽省,2021,60,0,0,0,1,1,1
安徽省,2022,60,0,0,0,1,1,1
天津市,2011,53,0,0,0,1,1,1
天津市,2012,53,1,1,1,1,1,1
天津市,2013,53,0,1,1,1,1,0
天津市,2018,20,0,1,1,1,1,0
四川省,2016,60,0,0,0,1,0,1
四川省,2017,60,0,0,0,1,0,1
四川省,2018,60,1,1,1,1,1,1
四川省,2019,60,1,1,1,1,1,1
四川省,2020,60,1,1,1,1,1,1
四川省,2021,60,0,0,1,1,0,0
四川省,2022,60,0,1,1,1,1,0
北京市,2022,65,0,0,0,0,0,1
北京市,2011,50,0,0,0,1,0,0
北京市,2012,50,1,1,1,1,1,1
北京市,2014,50,0,0,0,1,0,1
北京市,2015,50,0,0,0,1,1,1
北京市,2018,50,0,0,1,1,0,1
北京市,2019,50,0,0,1,1,0,1
北京市,2020,50,0,0,1,1,0,1
北京市,2021,50,0,0,1,0,1,1
北京市,2022,50,0,0,1,0,1,1
上海市,2021,50,0,0,0,0,0,1
上海市,2022,50,0,1,1,1,1,0
重庆市,2022,17,0,0,1,1,0,1
上海市,2018,14,0,0,0,1,1,0
上海市,2020,14,0,0,0,0,0,0
上海市,2021,14,0,0,0,0,0,0
上海市,2022,14,0,0,0,0,0,0
四川省,2019,50,0,0,1,1,0,1
四川省,2020,50,0,0,0,0,1,1
北京市,2009,53,0,0,1,0,1,0
北京市,2011,53,0,1,1,1,1,0
北京市,2012,53,0,0,1,0,1,0
北京市,2013,53,0,0,1,0,0,1
江苏省,2018,50,1,1,1,1,1,1
江苏省,2019,50,0,0,0,0,1,1
浙江省,2019,36,0,0,0,0,0,1
上海市,2011,77,0,0,0,0,0,1
上海市,2012,77,0,0,0,0,0,0
上海市,2013,77,0,0,0,0,0,0
上海市,2015,77,0,0,0,1,0,0
上海市,2016,77,1,1,1,1,1,1
上海市,2017,77,1,1,1,1,1,1
上海市,2018,77,0,1,1,1,1,0
北京市,2021,12,0,0,1,1,0,1
北京市,2022,12,0,0,1,1,0,1
湖北省,2018,46,0,0,0,0,0,1
湖北省,2019,46,0,0,1,0,0,1
湖北省,2020,46,0,0,1,0,0,1
湖北省,2021,46,0,0,1,0,0,0
湖北省,2022,46,0,0,1,0,0,0
浙江省,2011,19,0,0,0,1,1,1
浙江省,2012,19,0,0,0,1,1,0
浙江省,2013,19,0,0,0,1,0,0
浙江省,2014,19,0,0,0,1,1,0
浙江省,2018,19,0,1,1,1,1,0
浙江省,2021,19,1,1,1,1,1,1
浙江省,2017,9,0,0,0,0,1,1
浙江省,2018,9,0,0,0,0,1,1
浙江省,2019,9,0,0,0,0,1,0
浙江省,2022,9,0,0,0,0,0,0
辽宁省,2011,34,1,1,1,1,1,1
辽宁省,2012,77,0,0,1,1,0,0
辽宁省,2013,77,0,0,1,1,0,1
辽宁省,2014,77,0,0,1,1,0,1
辽宁省,2015,77,0,0,1,1,0,1
辽宁省,2016,77,0,0,1,1,0,1
辽宁省,2017,77,0,0,1,1,0,0
辽宁省,2018,77,0,0,1,1,0,0
辽宁省,2019,77,0,0,1,1,0,1
辽宁省,2020,77,0,0,1,1,0,1
辽宁省,2021,77,0,0,0,1,0,0
辽宁省,2022,77,0,0,1,1,0,0
北京市,2017,9,0,0,0,0,0,0
北京市,2018,9,0,0,0,0,0,0
北京市,2019,9,0,0,1,0,0,0
北京市,2020,9,0,0,0,0,0,0
北京市,2021,9,0,0,1,0,0,0
北京市,2022,9,0,0,1,0,0,0
浙江省,2021,27,0,0,1,1,0,0
浙江省,2022,27,0,0,1,1,0,1
北京市,2014,6,0,1,1,1,1,0
北京市,2015,6,0,1,1,1,1,0
北京市,2016,6,0,1,1,1,1,0
北京市,2017,6,0,1,1,1,1,0
北京市,2018,6,0,1,1,1,1,0
北京市,2019,6,0,0,1,1,0,0
北京市,2020,6,0,0,1,1,0,0
北京市,2021,6,0,0,0,1,1,0
北京市,2022,6,0,1,1,1,1,0
北京市,2011,13,0,0,0,0,0,1
北京市,2012,13,0,0,0,0,0,1
北京市,2013,13,0,0,0,0,0,0
北京市,2014,13,0,0,0,0,0,0
北京市,2015,13,0,0,0,0,0,0
北京市,2016,13,0,0,0,1,0,0
北京市,2017,13,0,0,0,0,0,0
北京市,2018,13,0,0,0,0,0,1
北京市,2019,13,0,0,0,0,0,0
北京市,2020,13,0,0,1,1,0,0
福建省,2012,51,0,0,0,1,0,0
福建省,2013,51,0,0,0,1,0,0
福建省,2014,51,0,0,0,1,0,0
福建省,2015,51,0,0,0,1,1,0
福建省,2016,51,0,0,1,0,1,0
福建省,2017,51,0,0,1,0,0,0
福建省,2018,51,0,0,0,0,0,0
广东省,2018,60,0,0,1,0,1,0
广东省,2019,60,0,0,1,0,1,0
广东省,2020,60,0,0,1,0,1,0
广东省,2021,60,0,0,1,0,1,0
广东省,2022,60,0,1,1,1,1,0
湖南省,2011,9,0,0,0,1,1,1
湖南省,2012,9,0,0,0,0,1,0
湖南省,2013,9,0,0,0,0,1,0
湖南省,2014,9,0,0,0,0,1,1
湖南省,2015,9,0,0,0,0,1,0
湖南省,2016,9,0,0,0,1,1,1
湖南省,2017,9,0,0,0,0,1,0
湖南省,2018,9,0,0,0,0,0,0
湖南省,2020,9,0,0,0,1,1,1
湖南省,2021,9,0,0,0,0,1,0
湖南省,2022,9,0,0,0,1,1,0
浙江省,2020,50,0,0,1,0,1,0
浙江省,2021,50,0,0,0,0,1,0
浙江省,2022,50,0,0,1,0,1,0
安徽省,2012,13,0,0,0,1,0,0
安徽省,2013,13,0,0,1,0,0,0
安徽省,2014,13,0,0,1,0,0,0
安徽省,2015,13,0,0,0,0,0,1
天津市,2010,77,0,0,1,0,0,0
天津市,2011,77,0,0,1,1,0,0
天津市,2012,77,0,0,1,1,0,0
天津市,2013,77,0,0,1,1,0,1
天津市,2018,77,0,0,1,0,0,1
浙江省,2021,60,0,0,1,1,0,1
浙江省,2022,60,0,0,0,0,0,0
江苏省,2014,60,0,0,0,0,1,1
江苏省,2015,60,0,0,1,0,0,1
江苏省,2016,60,0,1,1,1,1,0
江苏省,2017,60,0,0,1,1,0,0
江苏省,2018,60,0,0,0,1,0,0
江苏省,2019,60,0,0,0,1,0,0
江苏省,2020,60,0,0,0,1,0,0
江苏省,2021,60,0,0,0,1,0,0
江苏省,2022,60,0,0,0,1,0,0
福建省,2011,68,0,0,0,1,0,1
福建省,2012,68,0,0,0,1,0,0
福建省,2013,68,0,0,0,1,1,0
福建省,2014,68,0,1,1,1,1,0
福建省,2015,68,0,0,0,1,1,0
福建省,2016,68,0,0,0,0,1,0
福建省,2017,68,0,0,0,0,0,0
福建省,2018,68,0,0,1,0,0,0
福建省,2019,68,0,0,0,0,0,0
福建省,2020,68,0,0,0,1,0,0
福建省,2021,68,0,0,0,0,0,0
福建省,2022,68,0,0,0,1,0,0
北京市,2011,50,0,0,1,1,0,0
北京市,2012,50,0,0,1,1,0,0
北京市,2014,50,0,0,1,1,0,0
北京市,2015,50,0,0,1,1,0,0
北京市,2016,50,0,0,1,1,0,1
北京市,2017,50,0,0,1,1,0,0
北京市,2018,50,0,0,1,1,0,1
北京市,2019,50,0,0,1,1,0,0
北京市,2020,50,0,0,0,1,0,0
北京市,2022,50,0,0,0,1,0,0
北京市,2021,60,0,0,0,0,0,0
北京市,2022,60,0,0,0,1,0,0
陕西省,2011,51,0,0,1,0,0,0
陕西省,2012,51,0,0,1,0,0,1
陕西省,2013,51,0,0,1,0,0,1
陕西省,2015,51,0,0,1,0,0,0
陕西省,2016,51,0,0,1,0,0,1
陕西省,2017,51,0,0,1,0,0,1
陕西省,2018,51,0,0,1,0,1,0
陕西省,2019,51,0,0,1,0,0,1
重庆市,2021,50,0,0,0,1,0,0
重庆市,2022,50,0,0,0,1,0,0
重庆市,2021,62,0,0,1,0,0,0
重庆市,2022,62,0,0,0,0,0,0
山东省,2017,37,0,0,0,0,0,0
山东省,2018,37,0,0,0,0,0,0
山东省,2019,37,0,0,0,0,0,0
山东省,2021,37,0,0,1,0,0,0
海南省,2014,21,0,0,0,0,0,0
海南省,2015,21,0,0,0,0,0,0
海南省,2016,21,0,0,0,0,0,0
海南省,2017,21,0,0,0,0,1,0
海南省,2018,21,0,0,0,0,1,0
海南省,2019,21,0,0,0,0,0,0
海南省,2020,21,0,0,0,0,0,1
海南省,2021,21,0,0,0,1,0,1
北京市,2015,32,0,0,0,0,0,1
北京市,2016,32,0,0,1,1,0,0
北京市,2017,32,0,0,1,1,0,0
北京市,2018,32,0,0,0,0,0,1
北京市,2019,32,0,0,1,1,0,1
北京市,2020,32,0,0,1,0,0,0
北京市,2021,32,0,0,1,0,0,1
北京市,2022,32,0,0,1,1,0,0
北京市,2011,50,0,0,1,0,1,0
北京市,2012,50,0,0,0,0,1,1
北京市,2013,50,0,1,1,1,1,0
北京市,2014,50,0,0,0,1,0,1
北京市,2015,50,0,0,0,1,0,1
北京市,2016,50,0,0,1,0,1,0
北京市,2017,50,0,0,0,1,0,1
北京市,2018,50,0,0,1,0,0,0
北京市,2019,50,0,0,1,0,1,0
北京市,2021,50,0,0,1,0,1,0
北京市,2022,50,0,1,1,1,1,0
北京市,2011,70,0,0,0,0,1,0
北京市,2012,47,0,0,0,1,1,0
北京市,2015,47,0,0,1,0,1,0
北京市,2017,47,0,0,0,0,0,0
北京市,2018,47,0,0,0,0,1,0
北京市,2019,47,0,0,1,0,1,0
北京市,2020,47,0,0,0,0,1,1
江苏省,2018,9,0,0,0,0,1,1
江苏省,2019,9,0,0,0,1,1,1
江苏省,2020,9,0,0,0,1,0,1
江苏省,2021,9,0,0,0,1,0,0
江苏省,2022,9,0,0,0,1,1,1
北京市,2011,32,0,0,1,1,0,0
北京市,2012,32,0,0,0,0,0,1
北京市,2013,32,0,0,1,0,0,0
北京市,2014,32,0,0,1,1,0,0
北京市,2015,32,0,0,1,0,0,0
北京市,2016,32,0,0,1,1,0,0
北京市,2017,32,0,0,1,1,0,0
北京市,2018,32,0,0,1,0,1,1
北京市,2019,32,0,0,0,1,0,0
北京市,2020,32,1,1,1,1,1,1
北京市,2021,32,0,0,0,1,0,1
北京市,2022,32,0,0,0,0,0,1
北京市,2011,36,0,0,0,1,0,0
北京市,2012,36,0,0,0,1,0,0
北京市,2013,36,0,0,0,0,0,0
北京市,2014,36,0,0,0,1,0,1
北京市,2015,36,0,0,0,1,0,0
北京市,2016,36,0,0,1,1,0,0
北京市,2017,36,0,1,1,1,1,0
北京市,2018,36,0,0,1,1,0,0
北京市,2019,36,0,0,1,1,0,1
北京市,2020,36,0,0,1,1,0,0
北京市,2021,36,0,0,1,1,0,1
北京市,2022,36,1,1,1,1,1,1
北京市,2020,9,0,0,1,1,0,1
北京市,2021,9,0,0,1,1,0,0
贵州省,2016,50,0,0,0,1,1,1
贵州省,2017,50,0,0,0,0,1,0
贵州省,2018,50,0,0,0,0,1,0
贵州省,2019,50,0,0,0,0,1,0
贵州省,2020,50,0,0,0,0,1,0
贵州省,2021,50,0,0,0,1,0,0
贵州省,2022,50,0,0,0,1,1,1
北京市,2009,50,0,0,1,0,0,0
北京市,2011,50,0,0,1,0,1,0
北京市,2012,50,0,0,0,0,0,0
北京市,2013,50,0,0,1,1,0,1
北京市,2014,50,0,0,1,0,1,1
北京市,2015,50,0,0,1,0,1,0
北京市,2016,50,0,0,0,0,1,0
北京市,2017,50,0,0,1,0,1,0
北京市,2018,50,0,0,1,0,1,0
辽宁省,2015,60,0,0,1,0,1,0
辽宁省,2016,60,0,0,1,0,1,0
辽宁省,2017,60,0,0,1,0,1,1
辽宁省,2018,60,0,0,1,0,1,1
辽宁省,2019,60,0,0,1,0,1,0
辽宁省,2020,60,0,0,1,0,1,0
辽宁省,2021,60,0,0,1,1,0,0
辽宁省,2022,60,0,0,1,1,0,0
北京市,2012,42,1,1,1,1,1,1
北京市,2013,42,1,1,1,1,1,1
北京市,2014,42,0,0,0,1,0,0
北京市,2015,42,0,0,0,0,0,0
北京市,2016,42,0,0,0,0,0,0
北京市,2017,42,0,0,0,1,0,1
北京市,2018,42,0,0,0,1,0,1
北京市,2019,42,0,0,0,0,0,1
北京市,2020,42,0,0,0,0,0,1
北京市,2021,42,0,0,0,1,0,1
北京市,2022,42,0,0,0,1,0,1
江苏省,2014,46,1,1,1,1,1,1
江苏省,2015,46,0,0,0,1,1,0
江苏省,2016,46,0,0,0,0,1,1
江苏省,2017,46,0,0,0,1,1,1
江苏省,2018,46,0,0,1,0,1,1
江苏省,2019,46,0,0,0,0,1,1
江苏省,2020,46,0,0,0,0,1,1
江苏省,2021,46,0,0,0,0,1,0
江苏省,2022,46,0,0,1,0,1,1
上海市,2021,7,0,0,0,0,1,1
上海市,2022,7,0,0,0,0,1,1
江苏省,2017,62,0,0,0,1,1,0
江苏省,2018,62,0,0,0,1,0,0
江苏省,2019,62,0,0,0,0,0,1
江苏省,2020,62,0,0,0,0,1,0
江苏省,2021,62,0,0,0,0,0,0
江苏省,2022,62,0,0,0,0,0,0
天津市,2014,46,0,0,0,0,1,0
天津市,2015,46,0,0,1,0,1,0
天津市,2016,46,0,1,1,1,1,0
天津市,2017,46,0,0,1,0,1,0
天津市,2018,46,0,0,0,1,1,0
天津市,2019,46,0,1,1,1,1,0
天津市,2020,46,0,0,0,1,1,0
天津市,2021,46,0,0,0,1,0,0
北京市,2021,46,0,0,0,1,0,0
北京市,2022,46,0,0,0,0,0,0
四川省,2022,23,0,0,0,1,0,0
新疆维吾尔自治区,2016,69,0,0,0,1,0,1
新疆维吾尔自治区,2017,69,0,0,0,1,0,1
新疆维吾尔自治区,2018,69,0,0,0,0,0,1
新疆维吾尔自治区,2019,69,0,0,0,0,0,1
新疆维吾尔自治区,2020,69,0,0,0,0,0,1
新疆维吾尔自治区,2021,70,0,0,0,0,1,0
新疆维吾尔自治区,2022,70,0,0,0,0,1,1
浙江省,2021,49,0,0,1,1,0,0
浙江省,2022,49,1,1,1,1,1,1
广东省,2022,23,0,0,0,0,0,0
四川省,2022,26,0,0,0,0,0,0
上海市,2018,59,1,1,1,1,1,1
上海市,2019,59,0,0,0,0,1,1
上海市,2020,59,0,1,1,1,1,0
上海市,2021,59,0,0,0,1,1,1
海南省,2022,69,0,0,0,0,1,0
浙江省,2017,70,0,0,0,1,1,1
浙江省,2018,70,0,1,1,1,1,0
浙江省,2020,70,0,1,1,1,1,0
浙江省,2021,70,0,0,0,1,1,0
浙江省,2022,70,0,0,0,0,0,0
浙江省,2019,9,0,0,0,0,1,1
浙江省,2020,9,0,0,0,0,1,1
浙江省,2021,9,0,0,1,0,1,1
天津市,2017,60,0,0,0,0,0,1
天津市,2018,60,0,0,0,1,0,1
天津市,2019,60,0,0,0,0,0,0
天津市,2020,60,0,0,0,0,1,1
天津市,2021,60,0,0,0,0,1,1
天津市,2022,60,0,0,0,0,1,0
北京市,2014,68,0,0,0,0,1,1
北京市,2015,68,0,0,0,0,1,0
北京市,2016,68,0,0,0,0,0,1
北京市,2017,68,0,0,0,0,1,1
北京市,2018,68,0,0,0,0,1,1
北京市,2019,68,0,0,0,0,0,0
北京市,2020,68,0,0,0,0,0,0
北京市,2022,68,0,0,0,0,0,1
天津市,2014,62,0,1,1,1,1,0
天津市,2015,62,0,0,1,0,1,0
天津市,2017,62,0,1,1,1,1,0
天津市,2018,62,0,1,1,1,1,0
天津市,2019,62,0,0,0,1,1,0
天津市,2020,62,0,0,1,1,0,0
天津市,2021,62,0,0,0,1,1,0
北京市,2021,67,0,0,1,0,1,0
北京市,2022,67,1,1,1,1,1,1
上海市,2021,27,0,0,1,0,1,0
上海市,2022,27,0,0,1,0,1,1
甘肃省,2022,51,0,0,1,0,0,0
安徽省,2022,37,0,0,0,1,0,0
浙江省,2017,57,0,0,0,0,0,1
浙江省,2018,57,0,0,1,0,0,1
浙江省,2019,57,0,0,1,0,0,1
浙江省,2021,57,0,0,0,0,0,1
浙江省,2022,57,0,0,1,1,0,0
浙江省,2021,58,0,0,0,1,0,1
浙江省,2022,39,0,0,1,1,0,1
浙江省,2019,45,0,0,0,1,0,0
浙江省,2020,45,0,0,0,1,0,0
浙江省,2021,45,0,0,0,0,0,1
浙江省,2022,45,0,0,0,0,0,0
江苏省,2018,70,1,1,1,1,1,1
浙江省,2018,46,0,0,1,1,0,1
浙江省,2019,46,0,1,1,1,1,0
浙江省,2020,46,0,0,1,0,0,0
浙江省,2021,46,0,0,0,0,1,0
浙江省,2022,46,0,0,1,1,0,0
江苏省,2014,45,0,0,0,1,1,1
江苏省,2015,45,0,0,0,1,1,0
江苏省,2016,45,0,0,0,1,1,0
江苏省,2017,45,0,0,0,1,1,1
江苏省,2018,45,0,1,1,1,1,0
江苏省,2022,45,0,1,1,1,1,0
上海市,2021,45,1,1,1,1,1,1
上海市,2022,45,0,0,0,1,1,0
上海市,2022,7,0,0,1,0,1,1
安徽省,2022,4,0,0,1,1,0,0
上海市,2022,7,1,1,1,1,1,1
浙江省,2021,45,0,0,0,0,0,1
浙江省,2022,45,0,0,0,0,0,0
上海市,2019,68,0,0,0,0,1,1
上海市,2020,68,0,0,0,1,1,1
上海市,2021,68,0,0,0,1,1,0
上海市,2022,68,0,0,0,1,1,0
浙江省,2019,27,0,0,0,1,1,1
浙江省,2020,27,0,0,0,0,0,0
浙江省,2021,27,0,0,1,0,1,0
浙江省,2022,27,0,0,1,0,1,0
上海市,2021,79,0,1,1,1,1,0
上海市,2022,79,0,0,0,0,0,0
新疆维吾尔自治区,2016,45,1,1,1,1,1,1
新疆维吾尔自治区,2017,45,0,0,0,1,0,0
新疆维吾尔自治区,2018,45,0,0,0,0,0,0
新疆维吾尔自治区,2019,45,0,0,0,1,0,0
新疆维吾尔自治区,2020,45,0,0,0,1,1,0
新疆维吾尔自治区,2021,45,0,0,1,1,0,1
新疆维吾尔自治区,2022,45,0,0,0,1,0,0
内蒙古自治区,2022,60,0,0,0,0,1,0
上海市,2017,39,0,0,0,0,0,0
上海市,2018,39,0,0,0,0,1,0
上海市,2019,39,0,0,0,0,1,0
上海市,2020,39,0,0,0,0,1,1
上海市,2021,39,0,0,0,1,1,0
上海市,2022,39,0,0,0,0,1,1
浙江省,2016,39,0,0,0,1,1,0
浙江省,2017,42,0,0,0,0,1,0
浙江省,2018,42,0,0,0,0,1,0
浙江省,2019,42,0,0,0,0,1,0
浙江省,2020,42,0,0,0,0,1,0
浙江省,2021,42,0,0,0,1,1,0
浙江省,2022,42,0,0,0,1,1,0
江苏省,2018,67,0,1,1,1,1,0
江苏省,2019,67,0,1,1,1,1,0
江苏省,2020,67,1,1,1,1,1,1
浙江省,2022,48,0,1,1,1,1,0
江苏省,2016,45,0,0,0,0,0,0
江苏省,2017,45,0,0,0,1,1,0
江苏省,2018,45,0,0,0,1,0,0
江苏省,2019,23,0,1,1,1,1,0
江苏省,2020,23,0,0,1,0,1,0
江苏省,2022,23,0,0,0,0,1,0
福建省,2022,7,0,1,1,1,1,0
浙江省,2021,70,0,0,1,0,1,0
浙江省,2022,70,0,0,0,0,0,0
江苏省,2020,25,0,1,1,1,1,0
辽宁省,2016,70,0,1,1,1,1,0
辽宁省,2017,70,0,1,1,1,1,0
辽宁省,2018,70,0,0,1,0,1,0
辽宁省,2019,70,0,0,0,0,1,0
辽宁省,2020,26,0,0,0,1,1,0
辽宁省,2022,26,0,0,0,0,0,0
浙江省,2021,27,0,0,0,0,1,1
浙江省,2022,27,0,0,0,0,1,1
江苏省,2016,50,0,0,1,1,0,1
江苏省,2017,50,0,0,1,0,1,0
江苏省,2018,50,1,1,1,1,1,1
江苏省,2019,50,0,0,0,0,1,1
江苏省,2020,50,0,0,0,0,1,1
四川省,2019,46,0,0,1,0,1,1
四川省,2020,46,0,0,1,0,1,1
四川省,2021,46,0,0,0,0,1,1
四川省,2022,46,0,0,0,0,1,1
浙江省,2017,70,0,0,0,0,0,1
浙江省,2018,70,0,0,0,0,0,0
浙江省,2019,70,0,0,0,0,0,0
浙江省,2015,70,0,0,0,1,1,1
浙江省,2020,70,0,0,0,1,1,0
浙江省,2022,70,1,1,1,1,1,1
江苏省,2015,19,0,0,0,1,0,1
江苏省,2016,19,0,0,0,1,0,1
江苏省,2017,19,0,0,1,1,0,0
江苏省,2018,19,0,0,1,1,0,0
江苏省,2019,19,0,0,0,1,0,0
江苏省,2020,19,1,1,1,1,1,1
江苏省,2021,19,0,0,0,1,0,0
江苏省,2022,19,0,0,0,1,0,0
广西壮族自治区,2018,78,0,0,1,0,0,0
广西壮族自治区,2019,78,0,0,0,0,1,0
广西壮族自治区,2021,78,0,0,0,0,0,0
江苏省,2021,4,0,1,1,1,1,0
