year,trans_type,ttwa_cd,theta
2018,Sale,S22000060,3.446
2018,Sale,S22000061,4.408
2018,Sale,S22000063,3.953
2018,Sale,S22000065,9.443
2018,Sale,S22000068,4.447
2018,Sale,S22000069,5.225
2018,Sale,S22000070,3.741
2018,Sale,S22000071,5.049
2018,Sale,S22000074,3.214
2018,Sale,S22000085,5.284
2018,Sale,W22000003,1.634
2018,Sale,W22000009,2.135
2018,Sale,W22000015,2.887
2018,Sale,W22000021,2.693
2018,Sale,W22000022,3.297
2018,Sale,W22000024,2.943
2018,Sale,W22000026,2.686
2018,Sale,W22000028,1.904
2018,Sale,W22000029,3.036
2018,Sale,W22000031,3.02
2018,Sale,W22000032,1.626
2018,Sale,W22000034,3.208
2019,Rent,E30000004,5.736
2019,Rent,E30000018,5.853
2019,Rent,E30000029,4.876
2019,Rent,E30000046,4.251
2019,Rent,E30000054,3.722
2019,Rent,E30000061,3.205
2019,Rent,E30000070,3.956
2019,Rent,E30000076,6.204
2019,Rent,E30000093,4.668
2019,Rent,E30000108,2.757
2019,Rent,E30000124,3.389
2019,Rent,E30000135,3.801
2019,Rent,E30000159,2.875
2019,Rent,E30000160,3.53
2019,Rent,E30000162,3.671
2019,Rent,E30000164,3.904
2019,Rent,E30000165,5.052
2019,Rent,E30000166,4.131
2019,Rent,E30000167,3.37
2019,Rent,E30000168,7.876
2019,Rent,E30000169,4.365
2019,Rent,E30000170,4.545
2019,Rent,E30000171,5.171
2019,Rent,E30000173,2.101
2019,Rent,E30000174,2.166
2019,Rent,E30000175,4.514
2019,Rent,E30000179,4.108
2019,Rent,E30000180,5.226
2019,Rent,E30000182,4.785
2019,Rent,E30000183,3.687
2019,Rent,E30000184,3.756
2019,Rent,E30000186,5.278
2019,Rent,E30000187,3.566
2019,Rent,E30000188,5.417
2019,Rent,E30000189,3.159
2019,Rent,E30000190,4.068
2019,Rent,E30000191,3.213
2019,Rent,E30000192,4.371
2019,Rent,E30000193,4.541
2019,Rent,E30000195,3.454
2019,Rent,E30000196,3.838
2019,Rent,E30000197,3.6
2019,Rent,E30000198,5.058
2019,Rent,E30000199,3.073
2019,Rent,E30000200,3.884
2019,Rent,E30000201,3.467
2019,Rent,E30000202,4.479
2019,Rent,E30000203,3.441
2019,Rent,E30000204,4.859
2019,Rent,E30000205,2.918
2019,Rent,E30000206,3.459
2019,Rent,E30000208,3.834
2019,Rent,E30000209,3.03
2019,Rent,E30000210,4.846
2019,Rent,E30000211,5.544
2019,Rent,E30000212,3.93
2019,Rent,E30000215,3.372
2019,Rent,E30000216,3.469
2019,Rent,E30000218,3.187
2019,Rent,E30000219,4.514
2019,Rent,E30000220,3.807
2019,Rent,E30000221,3.197
2019,Rent,E30000222,4.287
2019,Rent,E30000224,3.556
2019,Rent,E30000225,4.423
2019,Rent,E30000226,2.594
2019,Rent,E30000228,3.956
2019,Rent,E30000229,4.156
2019,Rent,E30000230,4.238
2019,Rent,E30000231,4.005
2019,Rent,E30000233,6.755
2019,Rent,E30000234,4.282
2019,Rent,E30000237,3.832
2019,Rent,E30000239,6.614
2019,Rent,E30000240,4.896
2019,Rent,E30000241,3.203
2019,Rent,E30000242,4.244
2019,Rent,E30000243,5.449
2019,Rent,E30000244,4.453
2019,Rent,E30000245,2.949
2019,Rent,E30000247,3.445
2019,Rent,E30000248,4.983
2019,Rent,E30000249,5.298
2019,Rent,E30000250,3.449
2019,Rent,E30000253,3.261
2019,Rent,E30000254,4.007
2019,Rent,E30000255,4.331
2019,Rent,E30000256,3.692
2019,Rent,E30000257,3.947
2019,Rent,E30000260,7.011
2019,Rent,E30000261,4.87
2019,Rent,E30000262,4.589
2019,Rent,E30000264,4.277
2019,Rent,E30000266,3.892
2019,Rent,E30000267,3.5
2019,Rent,E30000268,5.881
2019,Rent,E30000271,3.295
2019,Rent,E30000272,4.08
2019,Rent,E30000273,4.167
2019,Rent,E30000275,3.81
2019,Rent,E30000276,3.636
2019,Rent,E30000278,4.466
2019,Rent,E30000279,3.098
2019,Rent,E30000280,4.171
2019,Rent,E30000281,3.41
2019,Rent,E30000283,4.536
2019,Rent,E30000284,6.168
2019,Rent,E30000285,4.367
2019,Rent,E30000287,4.159
2019,Rent,E30000288,4.406
2019,Rent,E30000289,4.011
2019,Rent,E30000291,3.082
2019,Rent,E30000292,3.497
2019,Rent,E30000294,4.803
2019,Rent,K01000005,3.731
2019,Rent,K01000011,5.721
2019,Rent,K01000013,5.47
2019,Rent,S22000047,3.609
2019,Rent,S22000051,9.468
2019,Rent,S22000054,6.354
2019,Rent,S22000055,3.168
2019,Rent,S22000056,3.136
2019,Rent,S22000057,4.638
2019,Rent,S22000059,7.295
2019,Rent,S22000060,2.081
2019,Rent,S22000061,6.028
2019,Rent,S22000063,5.479
2019,Rent,S22000065,8.987
2019,Rent,S22000068,4.792
2019,Rent,S22000069,10.753
2019,Rent,S22000070,5.93
2019,Rent,S22000071,8.403
2019,Rent,S22000074,2.615
2019,Rent,S22000085,6.294
2019,Rent,W22000003,2.732
2019,Rent,W22000009,0.903
2019,Rent,W22000015,2.723
2019,Rent,W22000021,0.683
2019,Rent,W22000022,2.142
2019,Rent,W22000024,3.109
2019,Rent,W22000026,8.295
2019,Rent,W22000028,2.156
2019,Rent,W22000029,5.479
2019,Rent,W22000031,7.409
2019,Rent,W22000032,3.463
2019,Rent,W22000034,8.537
2019,Sale,E30000004,3.015
2019,Sale,E30000018,2.771
2019,Sale,E30000029,2.817
2019,Sale,E30000046,2.014
2019,Sale,E30000054,1.63
2019,Sale,E30000061,1.839
2019,Sale,E30000070,2.132
2019,Sale,E30000076,2.526
2019,Sale,E30000093,2.189
2019,Sale,E30000108,1.847
2019,Sale,E30000124,1.788
2019,Sale,E30000135,2.069
2019,Sale,E30000159,2.092
2019,Sale,E30000160,2.5
2019,Sale,E30000162,2.316
2019,Sale,E30000164,2.634
2019,Sale,E30000165,2.775
2019,Sale,E30000166,2.559
2019,Sale,E30000167,2.544
2019,Sale,E30000168,2.807
2019,Sale,E30000169,3.469
2019,Sale,E30000170,2.089
2019,Sale,E30000171,2.207
2019,Sale,E30000173,1.519
2019,Sale,E30000174,1.703
2019,Sale,E30000175,2.901
2019,Sale,E30000179,3.758
2019,Sale,E30000180,3.217
2019,Sale,E30000182,2.633
2019,Sale,E30000183,1.967
2019,Sale,E30000184,2.204
2019,Sale,E30000186,3.058
2019,Sale,E30000187,1.911
2019,Sale,E30000188,2.626
2019,Sale,E30000189,3.104
2019,Sale,E30000190,2.013
2019,Sale,E30000191,1.693
2019,Sale,E30000192,1.567
2019,Sale,E30000193,2.172
2019,Sale,E30000195,2.87
2019,Sale,E30000196,2.621
2019,Sale,E30000197,2.344
2019,Sale,E30000198,2.437
2019,Sale,E30000199,2.03
2019,Sale,E30000200,2.681
2019,Sale,E30000201,2.655
2019,Sale,E30000202,3.574
2019,Sale,E30000203,1.745
2019,Sale,E30000204,2.1
2019,Sale,E30000205,1.89
2019,Sale,E30000206,2.183
2019,Sale,E30000208,1.86
2019,Sale,E30000209,1.856
2019,Sale,E30000210,2.261
2019,Sale,E30000211,2.248
2019,Sale,E30000212,2.803
2019,Sale,E30000215,1.734
2019,Sale,E30000216,2.308
2019,Sale,E30000218,2.373
2019,Sale,E30000219,2.79
2019,Sale,E30000220,1.912
2019,Sale,E30000221,1.849
2019,Sale,E30000222,2.035
2019,Sale,E30000224,1.857
2019,Sale,E30000225,2.479
2019,Sale,E30000226,2.08
2019,Sale,E30000228,2.777
2019,Sale,E30000229,3.567
2019,Sale,E30000230,2.89
2019,Sale,E30000231,2.196
2019,Sale,E30000233,3.218
2019,Sale,E30000234,4.529
2019,Sale,E30000237,2.647
2019,Sale,E30000239,3.902
2019,Sale,E30000240,2.057
2019,Sale,E30000241,1.713
2019,Sale,E30000242,2.313
2019,Sale,E30000243,3.214
2019,Sale,E30000244,3.424
2019,Sale,E30000245,2.383
2019,Sale,E30000247,2.245
2019,Sale,E30000248,2.675
2019,Sale,E30000249,3.678
2019,Sale,E30000250,2.388
2019,Sale,E30000253,2.222
2019,Sale,E30000254,2.243
2019,Sale,E30000255,1.834
2019,Sale,E30000256,3.057
2019,Sale,E30000257,2.941
2019,Sale,E30000260,1.766
2019,Sale,E30000261,3.473
2019,Sale,E30000262,2.251
2019,Sale,E30000264,2.032
2019,Sale,E30000266,3.834
2019,Sale,E30000267,2.468
2019,Sale,E30000268,2.781
2019,Sale,E30000271,1.984
2019,Sale,E30000272,3.359
2019,Sale,E30000273,2.374
2019,Sale,E30000275,2.241
2019,Sale,E30000276,2.578
2019,Sale,E30000278,2.011
2019,Sale,E30000279,2.135
2019,Sale,E30000280,2.284
2019,Sale,E30000281,2.847
2019,Sale,E30000283,2.429
2019,Sale,E30000284,2.482
2019,Sale,E30000285,2.288
2019,Sale,E30000287,2.506
2019,Sale,E30000288,2.755
2019,Sale,E30000289,2.88
2019,Sale,E30000291,1.851
2019,Sale,E30000292,2.156
2019,Sale,E30000294,3.159
2019,Sale,K01000005,1.744
2019,Sale,K01000011,3.209
2019,Sale,K01000013,2.976
2019,Sale,S22000035,1.828
2019,Sale,S22000039,3.78
2019,Sale,S22000047,2.423
2019,Sale,S22000051,4.442
2019,Sale,S22000054,6.063
2019,Sale,S22000055,3.305
2019,Sale,S22000056,3.497
2019,Sale,S22000057,3.394
2019,Sale,S22000059,3.157
2019,Sale,S22000060,3.476
2019,Sale,S22000061,4.472
2019,Sale,S22000063,4.213
2019,Sale,S22000065,10.229
2019,Sale,S22000068,3.783
2019,Sale,S22000069,5.616
2019,Sale,S22000070,3.655
2019,Sale,S22000071,5.451
2019,Sale,S22000074,3.093
2019,Sale,S22000085,6.304
2019,Sale,W22000003,1.795
2019,Sale,W22000009,2.413
2019,Sale,W22000015,2.5
2019,Sale,W22000021,2.585
2019,Sale,W22000022,3.54
2019,Sale,W22000024,2.907
2019,Sale,W22000026,2.685
2019,Sale,W22000028,2.005
2019,Sale,W22000029,2.988
2019,Sale,W22000031,2.91
2019,Sale,W22000032,1.649
2019,Sale,W22000034,3.353
2020,Rent,E30000004,12.532
2020,Rent,E30000018,9.798
2020,Rent,E30000029,8.485
2020,Rent,E30000046,7.498
2020,Rent,E30000054,6.297
2020,Rent,E30000061,6.236
2020,Rent,E30000070,7.051
2020,Rent,E30000076,12.041
2020,Rent,E30000093,9.599
2020,Rent,E30000108,5.103
2020,Rent,E30000124,7.217
2020,Rent,E30000135,6.963
2020,Rent,E30000159,5.715
2020,Rent,E30000160,7.549
2020,Rent,E30000162,6.394
2020,Rent,E30000164,5.74
2020,Rent,E30000165,7.371
2020,Rent,E30000166,7.301
2020,Rent,E30000167,9.011
2020,Rent,E30000168,16.965
2020,Rent,E30000169,6.75
2020,Rent,E30000170,10.043
2020,Rent,E30000171,12.529
2020,Rent,E30000173,4.528
2020,Rent,E30000174,5.034
2020,Rent,E30000175,7.366
2020,Rent,E30000179,6.088
2020,Rent,E30000180,8.307
2020,Rent,E30000182,9.613
2020,Rent,E30000183,6.878
2020,Rent,E30000184,6.184
2020,Rent,E30000186,7.604
2020,Rent,E30000187,5.271
2020,Rent,E30000188,9.314
2020,Rent,E30000189,5.108
2020,Rent,E30000190,8.064
2020,Rent,E30000191,5.697
2020,Rent,E30000192,7.48
2020,Rent,E30000193,6.782
2020,Rent,E30000195,6.203
2020,Rent,E30000196,5.794
2020,Rent,E30000197,6.48
2020,Rent,E30000198,9.499
2020,Rent,E30000199,6.408
2020,Rent,E30000200,7.28
2020,Rent,E30000201,8.441
2020,Rent,E30000202,9.304
2020,Rent,E30000203,6.616
2020,Rent,E30000204,8.407
2020,Rent,E30000205,4.887
2020,Rent,E30000206,6.011
2020,Rent,E30000208,7.877
2020,Rent,E30000209,4.872
2020,Rent,E30000210,9.499
2020,Rent,E30000211,11.02
2020,Rent,E30000212,5.451
2020,Rent,E30000215,6.611
2020,Rent,E30000216,6.431
2020,Rent,E30000218,4.953
2020,Rent,E30000219,8.704
2020,Rent,E30000220,7.616
2020,Rent,E30000221,6.049
2020,Rent,E30000222,7.191
2020,Rent,E30000224,7.427
2020,Rent,E30000225,8.037
2020,Rent,E30000226,5.273
2020,Rent,E30000228,5.531
2020,Rent,E30000229,6.49
2020,Rent,E30000230,7.126
2020,Rent,E30000231,6.537
2020,Rent,E30000233,10.528
2020,Rent,E30000234,4.729
2020,Rent,E30000237,6.629
2020,Rent,E30000239,10.252
2020,Rent,E30000240,9.308
2020,Rent,E30000241,6.418
2020,Rent,E30000242,8.128
2020,Rent,E30000243,7.604
2020,Rent,E30000244,6.417
2020,Rent,E30000245,5.112
2020,Rent,E30000247,7.229
2020,Rent,E30000248,8.189
2020,Rent,E30000249,8.539
2020,Rent,E30000250,4.965
2020,Rent,E30000253,6.55
2020,Rent,E30000254,7.069
2020,Rent,E30000255,9.392
2020,Rent,E30000256,4.969
2020,Rent,E30000257,8.041
2020,Rent,E30000260,13.545
2020,Rent,E30000261,7.979
2020,Rent,E30000262,9.213
2020,Rent,E30000264,8.388
2020,Rent,E30000266,5.112
2020,Rent,E30000267,5.511
2020,Rent,E30000268,11.73
2020,Rent,E30000271,5.895
2020,Rent,E30000272,6.699
2020,Rent,E30000273,7.559
2020,Rent,E30000275,7.762
2020,Rent,E30000276,5.37
2020,Rent,E30000278,9.701
2020,Rent,E30000279,6.707
2020,Rent,E30000280,7.291
2020,Rent,E30000281,5.97
2020,Rent,E30000283,11.107
2020,Rent,E30000284,12.517
2020,Rent,E30000285,7.988
2020,Rent,E30000287,9.166
2020,Rent,E30000288,9.413
2020,Rent,E30000289,7.29
2020,Rent,E30000291,6.737
2020,Rent,E30000292,6.224
2020,Rent,E30000294,5.795
2020,Rent,K01000005,6.799
2020,Rent,K01000011,9.614
2020,Rent,K01000013,11.568
2020,Rent,S22000047,5.007
2020,Rent,S22000051,17.103
2020,Rent,S22000054,12.197
2020,Rent,S22000055,4.634
2020,Rent,S22000056,4.168
2020,Rent,S22000057,9.987
2020,Rent,S22000059,8.683
2020,Rent,S22000060,3.125
2020,Rent,S22000061,9.576
2020,Rent,S22000063,8.595
2020,Rent,S22000065,13.663
2020,Rent,S22000068,7.464
2020,Rent,S22000069,20.506
2020,Rent,S22000070,9.537
2020,Rent,S22000071,15.102
2020,Rent,S22000074,5.449
2020,Rent,S22000085,10.025
2020,Rent,W22000003,5.885
2020,Rent,W22000009,2.708
2020,Rent,W22000015,5.839
2020,Rent,W22000021,1.96
2020,Rent,W22000022,3.347
2020,Rent,W22000024,5.597
2020,Rent,W22000026,12.982
2020,Rent,W22000028,2.391
2020,Rent,W22000029,9.637
2020,Rent,W22000031,9.809
2020,Rent,W22000032,5.119
2020,Rent,W22000034,18.563
2020,Sale,E30000004,4.852
2020,Sale,E30000018,5.067
2020,Sale,E30000029,4.743
2020,Sale,E30000046,3.292
2020,Sale,E30000054,2.82
2020,Sale,E30000061,3.109
2020,Sale,E30000070,3.149
2020,Sale,E30000076,4.562
2020,Sale,E30000093,4.007
2020,Sale,E30000108,3.37
2020,Sale,E30000124,3.566
2020,Sale,E30000135,3.313
2020,Sale,E30000159,3.007
2020,Sale,E30000160,3.79
2020,Sale,E30000162,3.856
2020,Sale,E30000164,3.8
2020,Sale,E30000165,4.197
2020,Sale,E30000166,4.288
2020,Sale,E30000167,4.377
2020,Sale,E30000168,4.652
2020,Sale,E30000169,5.17
2020,Sale,E30000170,3.873
2020,Sale,E30000171,4.701
2020,Sale,E30000173,3.04
2020,Sale,E30000174,3.301
2020,Sale,E30000175,4.218
2020,Sale,E30000179,5.006
2020,Sale,E30000180,4.959
2020,Sale,E30000182,4.323
2020,Sale,E30000183,3.158
2020,Sale,E30000184,3.676
2020,Sale,E30000186,4.867
2020,Sale,E30000187,2.819
2020,Sale,E30000188,4.106
2020,Sale,E30000189,4.501
2020,Sale,E30000190,3.487
2020,Sale,E30000191,2.887
2020,Sale,E30000192,3.007
2020,Sale,E30000193,3.626
2020,Sale,E30000195,4.496
2020,Sale,E30000196,3.797
2020,Sale,E30000197,4.073
2020,Sale,E30000198,4.167
2020,Sale,E30000199,3.408
2020,Sale,E30000200,4.462
2020,Sale,E30000201,4.345
2020,Sale,E30000202,5.673
2020,Sale,E30000203,3.292
2020,Sale,E30000204,3.046
2020,Sale,E30000205,3.236
2020,Sale,E30000206,3.352
2020,Sale,E30000208,2.963
2020,Sale,E30000209,3.009
2020,Sale,E30000210,3.286
2020,Sale,E30000211,3.853
2020,Sale,E30000212,4.303
2020,Sale,E30000215,2.723
2020,Sale,E30000216,3.724
2020,Sale,E30000218,4.119
2020,Sale,E30000219,4.794
2020,Sale,E30000220,3.056
2020,Sale,E30000221,3.227
2020,Sale,E30000222,3.222
2020,Sale,E30000224,2.959
2020,Sale,E30000225,4.023
2020,Sale,E30000226,3.692
2020,Sale,E30000228,3.978
2020,Sale,E30000229,5.211
2020,Sale,E30000230,4.628
2020,Sale,E30000231,3.559
2020,Sale,E30000233,6.333
2020,Sale,E30000234,5.644
2020,Sale,E30000237,4.148
2020,Sale,E30000239,6.281
2020,Sale,E30000240,3.474
2020,Sale,E30000241,3.091
2020,Sale,E30000242,3.781
2020,Sale,E30000243,5.537
2020,Sale,E30000244,5.387
2020,Sale,E30000245,3.965
2020,Sale,E30000247,3.799
2020,Sale,E30000248,3.867
2020,Sale,E30000249,5.442
2020,Sale,E30000250,4.001
2020,Sale,E30000253,3.75
2020,Sale,E30000254,3.523
2020,Sale,E30000255,3.928
2020,Sale,E30000256,4.748
2020,Sale,E30000257,4.995
2020,Sale,E30000260,3.068
2020,Sale,E30000261,5.491
2020,Sale,E30000262,3.559
2020,Sale,E30000264,3.472
2020,Sale,E30000266,5.249
2020,Sale,E30000267,3.446
2020,Sale,E30000268,4.084
2020,Sale,E30000271,2.988
2020,Sale,E30000272,4.933
2020,Sale,E30000273,4.104
2020,Sale,E30000275,3.717
2020,Sale,E30000276,4.079
2020,Sale,E30000278,3.304
2020,Sale,E30000279,3.159
2020,Sale,E30000280,3.406
2020,Sale,E30000281,4.202
2020,Sale,E30000283,3.871
2020,Sale,E30000284,4.363
2020,Sale,E30000285,3.314
2020,Sale,E30000287,4.703
2020,Sale,E30000288,4.365
2020,Sale,E30000289,4.606
2020,Sale,E30000291,3.216
2020,Sale,E30000292,3.331
2020,Sale,E30000294,4.226
2020,Sale,K01000005,2.991
2020,Sale,K01000011,5.222
2020,Sale,K01000013,4.972
2020,Sale,S22000035,2.053
2020,Sale,S22000039,5.347
2020,Sale,S22000047,3.586
2020,Sale,S22000051,6.725
2020,Sale,S22000054,9.666
2020,Sale,S22000055,5.979
2020,Sale,S22000056,5.24
2020,Sale,S22000057,5.412
2020,Sale,S22000059,4.473
2020,Sale,S22000060,4.622
2020,Sale,S22000061,7.095
2020,Sale,S22000063,6.35
2020,Sale,S22000065,14.053
2020,Sale,S22000068,5.473
2020,Sale,S22000069,9.205
2020,Sale,S22000070,5.431
2020,Sale,S22000071,9.096
2020,Sale,S22000074,5.001
2020,Sale,S22000085,9.04
2020,Sale,W22000003,3.11
2020,Sale,W22000009,3.274
2020,Sale,W22000015,4.918
2020,Sale,W22000021,4.683
2020,Sale,W22000022,6.161
2020,Sale,W22000024,5.103
2020,Sale,W22000026,4.555
2020,Sale,W22000028,2.949
2020,Sale,W22000029,5.738
2020,Sale,W22000031,5.972
2020,Sale,W22000032,2.851
2020,Sale,W22000034,5.916
2021,Rent,E30000004,16.142
2021,Rent,E30000018,12.642
2021,Rent,E30000029,11.141
2021,Rent,E30000046,10.161
2021,Rent,E30000054,8.812
2021,Rent,E30000061,7.552
2021,Rent,E30000070,9.944
2021,Rent,E30000076,18.158
2021,Rent,E30000093,11.489
2021,Rent,E30000108,6.454
2021,Rent,E30000124,9.144
2021,Rent,E30000135,9.657
2021,Rent,E30000159,7.215
2021,Rent,E30000160,9.965
2021,Rent,E30000162,9.376
2021,Rent,E30000164,7.116
2021,Rent,E30000165,8.553
2021,Rent,E30000166,8.275
2021,Rent,E30000167,15.538
2021,Rent,E30000168,20.881
2021,Rent,E30000169,8.727
2021,Rent,E30000170,13.056
2021,Rent,E30000171,18.367
2021,Rent,E30000173,5.497
2021,Rent,E30000174,6.956
2021,Rent,E30000175,10.708
2021,Rent,E30000179,7.885
2021,Rent,E30000180,11.6
2021,Rent,E30000182,11.428
2021,Rent,E30000183,8.857
2021,Rent,E30000184,7.179
2021,Rent,E30000186,9.444
2021,Rent,E30000187,5.957
2021,Rent,E30000188,10.616
2021,Rent,E30000189,6.135
2021,Rent,E30000190,11.52
2021,Rent,E30000191,7.37
2021,Rent,E30000192,8.322
2021,Rent,E30000193,7.957
2021,Rent,E30000195,7.823
2021,Rent,E30000196,6.72
2021,Rent,E30000197,8.256
2021,Rent,E30000198,12.451
2021,Rent,E30000199,7.619
2021,Rent,E30000200,9.852
2021,Rent,E30000201,10.7
2021,Rent,E30000202,12.426
2021,Rent,E30000203,7.824
2021,Rent,E30000204,9.942
2021,Rent,E30000205,7.096
2021,Rent,E30000206,8.783
2021,Rent,E30000208,9.007
2021,Rent,E30000209,5.835
2021,Rent,E30000210,14.112
2021,Rent,E30000211,17.073
2021,Rent,E30000212,5.861
2021,Rent,E30000215,8.791
2021,Rent,E30000216,8.934
2021,Rent,E30000218,5.322
2021,Rent,E30000219,10.803
2021,Rent,E30000220,10.376
2021,Rent,E30000221,7.61
2021,Rent,E30000222,9.283
2021,Rent,E30000224,9.016
2021,Rent,E30000225,9.231
2021,Rent,E30000226,6.287
2021,Rent,E30000228,6.721
2021,Rent,E30000229,8.667
2021,Rent,E30000230,8.415
2021,Rent,E30000231,8.56
2021,Rent,E30000233,12.4
2021,Rent,E30000234,6.406
2021,Rent,E30000237,7.127
2021,Rent,E30000239,12.387
2021,Rent,E30000240,11.263
2021,Rent,E30000241,8.869
2021,Rent,E30000242,8.644
2021,Rent,E30000243,9.969
2021,Rent,E30000244,8.038
2021,Rent,E30000245,6.599
2021,Rent,E30000247,8.863
2021,Rent,E30000248,10.663
2021,Rent,E30000249,11.366
2021,Rent,E30000250,6.257
2021,Rent,E30000253,10.227
2021,Rent,E30000254,8.665
2021,Rent,E30000255,11.969
2021,Rent,E30000256,6.352
2021,Rent,E30000257,14.224
2021,Rent,E30000260,18.912
2021,Rent,E30000261,10.617
2021,Rent,E30000262,12.249
2021,Rent,E30000264,9.544
2021,Rent,E30000266,5.618
2021,Rent,E30000267,7.445
2021,Rent,E30000268,14.823
2021,Rent,E30000271,8.059
2021,Rent,E30000272,8.31
2021,Rent,E30000273,9.662
2021,Rent,E30000275,8.916
2021,Rent,E30000276,7.873
2021,Rent,E30000278,12.916
2021,Rent,E30000279,11.193
2021,Rent,E30000280,9.798
2021,Rent,E30000281,6.118
2021,Rent,E30000283,11.314
2021,Rent,E30000284,14.825
2021,Rent,E30000285,9.938
2021,Rent,E30000287,12.842
2021,Rent,E30000288,12.091
2021,Rent,E30000289,9.281
2021,Rent,E30000291,7.738
2021,Rent,E30000292,9.694
2021,Rent,E30000294,7.933
2021,Rent,K01000005,7.883
2021,Rent,K01000011,11.325
2021,Rent,K01000013,13.945
2021,Rent,S22000047,4.613
2021,Rent,S22000051,18.416
2021,Rent,S22000054,13.999
2021,Rent,S22000055,6.445
2021,Rent,S22000056,5.794
2021,Rent,S22000057,10.285
2021,Rent,S22000059,12.886
2021,Rent,S22000060,3.213
2021,Rent,S22000061,11.092
2021,Rent,S22000063,9.781
2021,Rent,S22000065,20.667
2021,Rent,S22000068,8.034
2021,Rent,S22000069,28.749
2021,Rent,S22000070,11.462
2021,Rent,S22000071,16.268
2021,Rent,S22000074,7.358
2021,Rent,S22000085,8.743
2021,Rent,W22000003,6.397
2021,Rent,W22000009,2.297
2021,Rent,W22000015,7.382
2021,Rent,W22000021,2.609
2021,Rent,W22000022,4.764
2021,Rent,W22000024,8.262
2021,Rent,W22000026,14.532
2021,Rent,W22000028,4.161
2021,Rent,W22000029,12.293
2021,Rent,W22000031,17.342
2021,Rent,W22000032,6.357
2021,Rent,W22000034,32.466
2021,Sale,E30000004,5.812
2021,Sale,E30000018,6.68
2021,Sale,E30000029,5.868
2021,Sale,E30000046,3.811
2021,Sale,E30000054,3.578
2021,Sale,E30000061,3.647
2021,Sale,E30000070,3.885
2021,Sale,E30000076,5.73
2021,Sale,E30000093,4.449
2021,Sale,E30000108,4.846
2021,Sale,E30000124,4.146
2021,Sale,E30000135,4.119
2021,Sale,E30000159,3.758
2021,Sale,E30000160,4.607
2021,Sale,E30000162,4.387
2021,Sale,E30000164,5.016
2021,Sale,E30000165,5.19
2021,Sale,E30000166,5.219
2021,Sale,E30000167,4.887
2021,Sale,E30000168,5.662
2021,Sale,E30000169,6.995
2021,Sale,E30000170,4.447
2021,Sale,E30000171,6.015
2021,Sale,E30000173,3.488
2021,Sale,E30000174,3.583
2021,Sale,E30000175,5.823
2021,Sale,E30000179,6.884
2021,Sale,E30000180,6.738
2021,Sale,E30000182,4.785
2021,Sale,E30000183,4.021
2021,Sale,E30000184,4.514
2021,Sale,E30000186,5.967
2021,Sale,E30000187,3.4
2021,Sale,E30000188,5.052
2021,Sale,E30000189,5.499
2021,Sale,E30000190,4.533
2021,Sale,E30000191,3.669
2021,Sale,E30000192,3.69
2021,Sale,E30000193,4.835
2021,Sale,E30000195,6.345
2021,Sale,E30000196,4.793
2021,Sale,E30000197,4.938
2021,Sale,E30000198,4.517
2021,Sale,E30000199,3.957
2021,Sale,E30000200,6.114
2021,Sale,E30000201,5.182
2021,Sale,E30000202,8.364
2021,Sale,E30000203,3.751
2021,Sale,E30000204,3.776
2021,Sale,E30000205,4.222
2021,Sale,E30000206,4.217
2021,Sale,E30000208,3.498
2021,Sale,E30000209,3.825
2021,Sale,E30000210,4.726
2021,Sale,E30000211,5.058
2021,Sale,E30000212,5.149
2021,Sale,E30000215,3.12
2021,Sale,E30000216,4.286
2021,Sale,E30000218,4.912
2021,Sale,E30000219,6.127
2021,Sale,E30000220,3.662
2021,Sale,E30000221,3.833
2021,Sale,E30000222,4.042
2021,Sale,E30000224,3.906
2021,Sale,E30000225,4.303
2021,Sale,E30000226,4.292
2021,Sale,E30000228,5.175
2021,Sale,E30000229,6.363
2021,Sale,E30000230,5.827
2021,Sale,E30000231,4.28
2021,Sale,E30000233,7.249
2021,Sale,E30000234,6.078
2021,Sale,E30000237,4.898
2021,Sale,E30000239,8.211
2021,Sale,E30000240,4.893
2021,Sale,E30000241,3.767
2021,Sale,E30000242,5.265
2021,Sale,E30000243,7.121
2021,Sale,E30000244,7.174
2021,Sale,E30000245,4.757
2021,Sale,E30000247,5.132
2021,Sale,E30000248,5.095
2021,Sale,E30000249,7.243
2021,Sale,E30000250,5.116
2021,Sale,E30000253,5.445
2021,Sale,E30000254,4.438
2021,Sale,E30000255,4.914
2021,Sale,E30000256,6.243
2021,Sale,E30000257,6.118
2021,Sale,E30000260,3.468
2021,Sale,E30000261,7.308
2021,Sale,E30000262,4.032
2021,Sale,E30000264,4.189
2021,Sale,E30000266,6.038
2021,Sale,E30000267,4.769
2021,Sale,E30000268,5.443
2021,Sale,E30000271,3.825
2021,Sale,E30000272,5.668
2021,Sale,E30000273,5.822
2021,Sale,E30000275,4.1
2021,Sale,E30000276,5.859
2021,Sale,E30000278,4.07
2021,Sale,E30000279,4.261
2021,Sale,E30000280,4.112
2021,Sale,E30000281,4.949
2021,Sale,E30000283,5.184
2021,Sale,E30000284,5.818
2021,Sale,E30000285,3.877
2021,Sale,E30000287,6.411
2021,Sale,E30000288,6.31
2021,Sale,E30000289,6.105
2021,Sale,E30000291,3.846
2021,Sale,E30000292,4.735
2021,Sale,E30000294,5.069
2021,Sale,K01000005,3.5
2021,Sale,K01000011,6.36
2021,Sale,K01000013,6.685
