unit_cd,unit_nm,year,tenure,leaving_pct,mean_km,enq
S22000035,Orkney Islands,2023,Sale,85.99,361.3,835
S22000035,Orkney Islands,2024,Sale,80.07,307.9,547
S22000035,Orkney Islands,2025,Sale,85.71,324.5,483
S22000039,Shetland Islands,2016,Rent,100.0,593.3,200
S22000039,Shetland Islands,2017,Rent,100.0,619.9,310
S22000039,Shetland Islands,2018,Rent,100.0,563.5,444
S22000039,Shetland Islands,2019,Rent,100.0,625.5,321
S22000039,Shetland Islands,2020,Rent,100.0,527.6,474
S22000039,Shetland Islands,2021,Rent,100.0,538.1,1130
S22000039,Shetland Islands,2022,Rent,100.0,543.0,1500
S22000039,Shetland Islands,2023,Rent,100.0,553.7,1099
S22000039,Shetland Islands,2024,Rent,100.0,542.7,831
S22000039,Shetland Islands,2025,Rent,100.0,552.2,508
S22000039,Shetland Islands,2016,Sale,96.12,521.2,361
S22000039,Shetland Islands,2017,Sale,97.71,518.4,393
S22000039,Shetland Islands,2018,Sale,98.55,748.1,2002
S22000039,Shetland Islands,2019,Sale,95.76,534.0,330
S22000039,Shetland Islands,2020,Sale,97.39,506.1,459
S22000039,Shetland Islands,2021,Sale,96.97,536.8,659
S22000039,Shetland Islands,2022,Sale,96.76,518.5,586
S22000039,Shetland Islands,2023,Sale,96.93,495.5,586
S22000039,Shetland Islands,2024,Sale,86.55,511.3,461
S22000039,Shetland Islands,2025,Sale,75.18,506.6,282
S22000047,Aberdeen,2016,Rent,48.85,356.9,12824
S22000047,Aberdeen,2017,Rent,37.73,332.2,18152
S22000047,Aberdeen,2018,Rent,34.97,344.7,30599
S22000047,Aberdeen,2019,Rent,35.5,328.5,30199
S22000047,Aberdeen,2020,Rent,43.72,286.0,38535
S22000047,Aberdeen,2021,Rent,54.4,288.4,49480
S22000047,Aberdeen,2022,Rent,54.77,275.7,78427
S22000047,Aberdeen,2023,Rent,53.21,295.1,74166
S22000047,Aberdeen,2024,Rent,51.49,295.5,50589
S22000047,Aberdeen,2025,Rent,51.93,286.1,39158
S22000047,Aberdeen,2016,Sale,85.98,234.9,10848
S22000047,Aberdeen,2017,Sale,83.21,219.7,10651
S22000047,Aberdeen,2018,Sale,76.87,252.4,10888
S22000047,Aberdeen,2019,Sale,68.39,231.9,10221
S22000047,Aberdeen,2020,Sale,67.91,240.0,12045
S22000047,Aberdeen,2021,Sale,73.42,227.3,15941
S22000047,Aberdeen,2022,Sale,71.1,220.8,15216
S22000047,Aberdeen,2023,Sale,67.2,230.9,13600
S22000047,Aberdeen,2024,Sale,69.86,218.3,13950
S22000047,Aberdeen,2025,Sale,65.95,198.9,14391
S22000051,Ayr,2016,Rent,45.39,119.9,3750
S22000051,Ayr,2017,Rent,51.17,122.5,4403
S22000051,Ayr,2018,Rent,41.18,90.5,11800
S22000051,Ayr,2019,Rent,39.86,108.4,11762
S22000051,Ayr,2020,Rent,43.2,100.3,16601
S22000051,Ayr,2021,Rent,54.01,91.6,19338
S22000051,Ayr,2022,Rent,55.56,87.8,22795
S22000051,Ayr,2023,Rent,50.37,99.1,22992
S22000051,Ayr,2024,Rent,50.15,84.2,18625
S22000051,Ayr,2025,Rent,54.04,90.3,15267
S22000051,Ayr,2016,Sale,40.92,76.1,8806
S22000051,Ayr,2017,Sale,44.29,69.8,9759
S22000051,Ayr,2018,Sale,44.57,70.8,10206
S22000051,Ayr,2019,Sale,44.97,65.3,11237
S22000051,Ayr,2020,Sale,41.31,68.8,14112
S22000051,Ayr,2021,Sale,48.03,72.2,18406
S22000051,Ayr,2022,Sale,47.04,77.5,19636
S22000051,Ayr,2023,Sale,45.41,64.0,18269
S22000051,Ayr,2024,Sale,44.64,68.5,17784
S22000051,Ayr,2025,Sale,48.87,67.5,18492
S22000054,Dumbarton and Helensburgh,2016,Rent,64.58,114.3,3873
S22000054,Dumbarton and Helensburgh,2017,Rent,65.68,123.5,4613
S22000054,Dumbarton and Helensburgh,2018,Rent,63.58,114.7,12017
S22000054,Dumbarton and Helensburgh,2019,Rent,60.88,104.3,13324
S22000054,Dumbarton and Helensburgh,2020,Rent,58.92,97.2,18575
S22000054,Dumbarton and Helensburgh,2021,Rent,67.05,102.7,21983
S22000054,Dumbarton and Helensburgh,2022,Rent,74.9,80.3,28825
S22000054,Dumbarton and Helensburgh,2023,Rent,75.72,102.2,27358
S22000054,Dumbarton and Helensburgh,2024,Rent,71.54,101.2,20360
S22000054,Dumbarton and Helensburgh,2025,Rent,71.8,90.4,15530
S22000054,Dumbarton and Helensburgh,2016,Sale,53.01,91.6,13934
S22000054,Dumbarton and Helensburgh,2017,Sale,54.15,74.4,16483
S22000054,Dumbarton and Helensburgh,2018,Sale,52.53,71.5,17563
S22000054,Dumbarton and Helensburgh,2019,Sale,53.09,73.7,19496
S22000054,Dumbarton and Helensburgh,2020,Sale,51.76,71.8,25321
S22000054,Dumbarton and Helensburgh,2021,Sale,54.21,66.5,32305
S22000054,Dumbarton and Helensburgh,2022,Sale,57.71,68.9,29719
S22000054,Dumbarton and Helensburgh,2023,Sale,55.21,68.0,28559
S22000054,Dumbarton and Helensburgh,2024,Sale,56.33,57.4,31198
S22000054,Dumbarton and Helensburgh,2025,Sale,54.08,58.3,31559
S22000055,Dumfries,2016,Rent,75.25,170.4,1875
S22000055,Dumfries,2017,Rent,77.74,152.6,2453
S22000055,Dumfries,2018,Rent,84.23,144.0,5408
S22000055,Dumfries,2019,Rent,83.44,133.8,4571
S22000055,Dumfries,2020,Rent,88.46,134.7,7186
S22000055,Dumfries,2021,Rent,88.38,129.4,9796
S22000055,Dumfries,2022,Rent,88.31,123.3,13783
S22000055,Dumfries,2023,Rent,85.65,120.8,12868
S22000055,Dumfries,2024,Rent,84.52,117.4,9806
S22000055,Dumfries,2025,Rent,84.1,124.4,7668
S22000055,Dumfries,2016,Sale,61.54,129.4,4574
S22000055,Dumfries,2017,Sale,60.2,144.6,5473
S22000055,Dumfries,2018,Sale,61.27,126.4,5608
S22000055,Dumfries,2019,Sale,63.03,134.6,5328
S22000055,Dumfries,2020,Sale,59.59,137.6,5863
S22000055,Dumfries,2021,Sale,66.48,124.4,7720
S22000055,Dumfries,2022,Sale,71.19,137.7,7417
S22000055,Dumfries,2023,Sale,74.14,118.4,7351
S22000055,Dumfries,2024,Sale,69.67,107.2,7227
S22000055,Dumfries,2025,Sale,63.54,119.1,6870
S22000056,Dundee,2016,Rent,42.38,253.1,5637
S22000056,Dundee,2017,Rent,48.1,221.7,7305
S22000056,Dundee,2018,Rent,38.59,202.0,14649
S22000056,Dundee,2019,Rent,48.06,190.5,12986
S22000056,Dundee,2020,Rent,50.68,189.0,17153
S22000056,Dundee,2021,Rent,52.9,194.6,24097
S22000056,Dundee,2022,Rent,53.5,189.8,38730
S22000056,Dundee,2023,Rent,62.29,204.1,34450
S22000056,Dundee,2024,Rent,62.65,208.2,22331
S22000056,Dundee,2025,Rent,61.17,219.2,18060
S22000056,Dundee,2016,Sale,55.66,163.6,5352
S22000056,Dundee,2017,Sale,55.36,138.8,6227
S22000056,Dundee,2018,Sale,46.52,147.2,5742
S22000056,Dundee,2019,Sale,47.18,140.6,6427
S22000056,Dundee,2020,Sale,46.0,145.4,8871
S22000056,Dundee,2021,Sale,49.26,147.4,11265
S22000056,Dundee,2022,Sale,46.59,135.3,12653
S22000056,Dundee,2023,Sale,47.7,133.2,10868
S22000056,Dundee,2024,Sale,47.51,132.2,11972
S22000056,Dundee,2025,Sale,47.16,123.0,11867
S22000057,Dunfermline and Kirkcaldy,2016,Rent,39.98,208.8,7813
S22000057,Dunfermline and Kirkcaldy,2017,Rent,52.62,194.9,8824
S22000057,Dunfermline and Kirkcaldy,2018,Rent,40.57,200.7,21969
S22000057,Dunfermline and Kirkcaldy,2019,Rent,46.0,180.0,21670
S22000057,Dunfermline and Kirkcaldy,2020,Rent,43.05,152.8,32048
S22000057,Dunfermline and Kirkcaldy,2021,Rent,54.31,147.4,39221
S22000057,Dunfermline and Kirkcaldy,2022,Rent,62.21,147.3,50885
S22000057,Dunfermline and Kirkcaldy,2023,Rent,60.88,163.3,49423
S22000057,Dunfermline and Kirkcaldy,2024,Rent,67.47,159.9,34583
S22000057,Dunfermline and Kirkcaldy,2025,Rent,65.21,161.5,27769
S22000057,Dunfermline and Kirkcaldy,2016,Sale,31.13,114.2,22495
S22000057,Dunfermline and Kirkcaldy,2017,Sale,29.58,110.1,23477
S22000057,Dunfermline and Kirkcaldy,2018,Sale,31.5,116.4,23667
S22000057,Dunfermline and Kirkcaldy,2019,Sale,28.8,108.8,25902
S22000057,Dunfermline and Kirkcaldy,2020,Sale,28.22,106.6,33862
S22000057,Dunfermline and Kirkcaldy,2021,Sale,30.26,108.6,44927
S22000057,Dunfermline and Kirkcaldy,2022,Sale,32.27,102.4,42697
S22000057,Dunfermline and Kirkcaldy,2023,Sale,34.04,110.7,37066
S22000057,Dunfermline and Kirkcaldy,2024,Sale,32.05,91.6,41104
S22000057,Dunfermline and Kirkcaldy,2025,Sale,29.91,87.9,40844
S22000059,Edinburgh,2016,Rent,25.92,236.6,30328
S22000059,Edinburgh,2017,Rent,26.94,267.0,51290
S22000059,Edinburgh,2018,Rent,24.96,239.6,91962
S22000059,Edinburgh,2019,Rent,20.84,231.8,119014
S22000059,Edinburgh,2020,Rent,25.28,193.2,142608
S22000059,Edinburgh,2021,Rent,26.83,224.8,215806
S22000059,Edinburgh,2022,Rent,21.98,214.8,410598
S22000059,Edinburgh,2023,Rent,22.53,207.6,388866
S22000059,Edinburgh,2024,Rent,20.71,214.2,299237
S22000059,Edinburgh,2025,Rent,22.46,220.9,224013
S22000059,Edinburgh,2016,Sale,37.56,118.5,52921
S22000059,Edinburgh,2017,Sale,39.97,106.4,63072
S22000059,Edinburgh,2018,Sale,42.26,100.5,61423
S22000059,Edinburgh,2019,Sale,41.81,100.2,62676
S22000059,Edinburgh,2020,Sale,44.87,101.7,84933
S22000059,Edinburgh,2021,Sale,47.32,98.7,110968
S22000059,Edinburgh,2022,Sale,46.24,101.6,111821
S22000059,Edinburgh,2023,Sale,40.65,102.3,98969
S22000059,Edinburgh,2024,Sale,36.99,104.8,107825
S22000059,Edinburgh,2025,Sale,36.06,107.3,105608
S22000060,Elgin,2016,Rent,88.15,295.3,928
S22000060,Elgin,2017,Rent,84.25,251.9,1003
S22000060,Elgin,2018,Rent,76.12,246.4,2337
S22000060,Elgin,2019,Rent,79.16,247.5,2428
S22000060,Elgin,2020,Rent,82.11,250.7,3236
S22000060,Elgin,2021,Rent,87.81,222.8,4735
S22000060,Elgin,2022,Rent,91.42,205.0,5924
S22000060,Elgin,2023,Rent,88.18,227.8,4821
S22000060,Elgin,2024,Rent,85.71,255.1,3995
S22000060,Elgin,2025,Rent,89.63,218.4,2767
S22000060,Elgin,2016,Sale,41.99,237.1,4694
S22000060,Elgin,2017,Sale,44.95,227.7,4612
S22000060,Elgin,2018,Sale,39.91,238.2,4931
S22000060,Elgin,2019,Sale,35.58,223.4,4919
S22000060,Elgin,2020,Sale,35.2,192.9,5718
S22000060,Elgin,2021,Sale,38.61,204.1,7996
S22000060,Elgin,2022,Sale,42.57,186.6,7637
S22000060,Elgin,2023,Sale,37.94,185.1,6228
S22000060,Elgin,2024,Sale,37.21,184.5,6939
S22000060,Elgin,2025,Sale,34.39,184.4,7139
S22000061,Falkirk and Stirling,2016,Rent,36.43,180.0,7332
S22000061,Falkirk and Stirling,2017,Rent,39.22,163.1,10063
S22000061,Falkirk and Stirling,2018,Rent,36.86,146.9,26832
S22000061,Falkirk and Stirling,2019,Rent,37.19,129.4,29038
S22000061,Falkirk and Stirling,2020,Rent,39.59,108.9,36882
S22000061,Falkirk and Stirling,2021,Rent,47.94,119.7,48710
S22000061,Falkirk and Stirling,2022,Rent,53.32,114.3,64048
S22000061,Falkirk and Stirling,2023,Rent,52.19,115.8,66957
S22000061,Falkirk and Stirling,2024,Rent,44.22,113.6,52937
S22000061,Falkirk and Stirling,2025,Rent,47.24,141.9,39877
S22000061,Falkirk and Stirling,2016,Sale,31.92,87.5,25961
S22000061,Falkirk and Stirling,2017,Sale,32.62,93.2,30103
S22000061,Falkirk and Stirling,2018,Sale,33.83,84.2,31392
S22000061,Falkirk and Stirling,2019,Sale,37.13,84.5,33588
S22000061,Falkirk and Stirling,2020,Sale,36.1,86.5,44761
S22000061,Falkirk and Stirling,2021,Sale,38.14,75.9,57949
S22000061,Falkirk and Stirling,2022,Sale,39.06,78.7,51760
S22000061,Falkirk and Stirling,2023,Sale,39.8,75.9,46567
S22000061,Falkirk and Stirling,2024,Sale,40.29,75.2,49568
S22000061,Falkirk and Stirling,2025,Sale,40.67,74.4,49254
S22000063,Galashiels and Peebles,2016,Rent,60.09,224.1,2295
S22000063,Galashiels and Peebles,2017,Rent,65.6,114.8,2480
S22000063,Galashiels and Peebles,2018,Rent,60.44,129.7,5874
S22000063,Galashiels and Peebles,2019,Rent,61.94,127.1,5746
S22000063,Galashiels and Peebles,2020,Rent,74.83,114.7,8267
S22000063,Galashiels and Peebles,2021,Rent,80.04,117.1,11237
S22000063,Galashiels and Peebles,2022,Rent,83.54,103.9,13102
S22000063,Galashiels and Peebles,2023,Rent,68.55,117.5,13672
S22000063,Galashiels and Peebles,2024,Rent,67.36,121.3,9841
S22000063,Galashiels and Peebles,2025,Rent,64.94,119.5,9419
S22000063,Galashiels and Peebles,2016,Sale,54.24,125.7,4543
S22000063,Galashiels and Peebles,2017,Sale,54.52,132.6,6344
S22000063,Galashiels and Peebles,2018,Sale,49.85,135.9,6195
S22000063,Galashiels and Peebles,2019,Sale,46.76,117.7,5935
S22000063,Galashiels and Peebles,2020,Sale,47.27,108.5,7396
S22000063,Galashiels and Peebles,2021,Sale,52.98,114.2,9750
S22000063,Galashiels and Peebles,2022,Sale,53.54,105.1,9410
S22000063,Galashiels and Peebles,2023,Sale,49.78,105.5,9334
S22000063,Galashiels and Peebles,2024,Sale,55.49,96.9,8571
S22000063,Galashiels and Peebles,2025,Sale,48.53,107.2,7984
S22000065,Glasgow,2016,Rent,20.23,184.0,53023
S22000065,Glasgow,2017,Rent,18.88,227.8,75853
S22000065,Glasgow,2018,Rent,17.89,180.7,173939
S22000065,Glasgow,2019,Rent,18.51,179.0,188415
S22000065,Glasgow,2020,Rent,21.39,148.1,250301
S22000065,Glasgow,2021,Rent,20.6,180.5,382418
S22000065,Glasgow,2022,Rent,21.08,174.3,670677
S22000065,Glasgow,2023,Rent,22.65,167.8,632491
S22000065,Glasgow,2024,Rent,22.71,163.7,459699
S22000065,Glasgow,2025,Rent,22.55,160.0,364441
S22000065,Glasgow,2016,Sale,19.35,80.1,164883
S22000065,Glasgow,2017,Sale,18.43,74.8,195375
S22000065,Glasgow,2018,Sale,20.33,87.0,224569
S22000065,Glasgow,2019,Sale,19.25,71.0,250969
S22000065,Glasgow,2020,Sale,21.51,63.7,335826
S22000065,Glasgow,2021,Sale,24.65,61.1,459868
S22000065,Glasgow,2022,Sale,21.55,66.0,443196
S22000065,Glasgow,2023,Sale,20.86,66.1,390565
S22000065,Glasgow,2024,Sale,20.78,62.9,420924
S22000065,Glasgow,2025,Sale,20.97,63.7,420851
S22000068,Inverness,2016,Rent,68.11,273.6,4055
S22000068,Inverness,2017,Rent,62.41,285.6,4163
S22000068,Inverness,2018,Rent,50.99,261.7,9289
S22000068,Inverness,2019,Rent,54.12,262.3,9890
S22000068,Inverness,2020,Rent,60.43,246.2,14378
S22000068,Inverness,2021,Rent,66.19,249.2,18745
S22000068,Inverness,2022,Rent,70.51,238.5,25561
S22000068,Inverness,2023,Rent,64.05,237.8,23785
S22000068,Inverness,2024,Rent,53.3,269.8,22045
S22000068,Inverness,2025,Rent,49.52,262.8,17355
S22000068,Inverness,2016,Sale,42.15,279.2,11569
S22000068,Inverness,2017,Sale,39.55,233.1,12499
S22000068,Inverness,2018,Sale,36.8,226.3,12112
S22000068,Inverness,2019,Sale,38.46,221.1,11059
S22000068,Inverness,2020,Sale,39.44,239.3,13284
S22000068,Inverness,2021,Sale,36.1,238.4,18083
S22000068,Inverness,2022,Sale,39.83,220.1,17814
S22000068,Inverness,2023,Sale,44.06,222.8,15545
S22000068,Inverness,2024,Sale,42.3,226.8,16095
S22000068,Inverness,2025,Sale,38.81,214.5,15544
S22000069,Kilmarnock and Irvine,2016,Rent,42.22,135.4,8096
S22000069,Kilmarnock and Irvine,2017,Rent,46.36,101.7,9184
S22000069,Kilmarnock and Irvine,2018,Rent,33.92,86.2,29015
S22000069,Kilmarnock and Irvine,2019,Rent,35.34,81.1,33073
S22000069,Kilmarnock and Irvine,2020,Rent,37.82,86.9,43974
S22000069,Kilmarnock and Irvine,2021,Rent,39.59,91.9,52283
S22000069,Kilmarnock and Irvine,2022,Rent,45.52,81.5,58391
S22000069,Kilmarnock and Irvine,2023,Rent,41.92,86.8,50029
S22000069,Kilmarnock and Irvine,2024,Rent,40.88,85.9,44090
S22000069,Kilmarnock and Irvine,2025,Rent,39.14,91.7,36531
S22000069,Kilmarnock and Irvine,2016,Sale,34.06,59.0,19947
S22000069,Kilmarnock and Irvine,2017,Sale,33.96,60.6,23273
S22000069,Kilmarnock and Irvine,2018,Sale,35.91,60.7,26645
S22000069,Kilmarnock and Irvine,2019,Sale,35.52,53.6,28649
S22000069,Kilmarnock and Irvine,2020,Sale,33.56,55.9,38338
S22000069,Kilmarnock and Irvine,2021,Sale,35.19,55.4,52071
S22000069,Kilmarnock and Irvine,2022,Sale,38.96,61.0,50664
S22000069,Kilmarnock and Irvine,2023,Sale,37.03,63.7,44227
S22000069,Kilmarnock and Irvine,2024,Sale,38.47,53.4,45217
S22000069,Kilmarnock and Irvine,2025,Sale,38.95,57.2,46778
S22000070,Livingston,2016,Rent,43.85,143.1,4878
S22000070,Livingston,2017,Rent,53.11,119.2,4451
S22000070,Livingston,2018,Rent,47.12,91.2,10929
S22000070,Livingston,2019,Rent,58.21,101.4,11028
S22000070,Livingston,2020,Rent,60.62,87.5,16264
S22000070,Livingston,2021,Rent,63.88,106.0,19896
S22000070,Livingston,2022,Rent,65.34,85.1,27018
S22000070,Livingston,2023,Rent,59.02,91.4,30033
S22000070,Livingston,2024,Rent,59.41,79.4,25052
S22000070,Livingston,2025,Rent,61.35,80.8,19014
S22000070,Livingston,2016,Sale,40.47,71.0,12475
S22000070,Livingston,2017,Sale,41.03,71.8,15606
S22000070,Livingston,2018,Sale,43.35,70.9,15561
S22000070,Livingston,2019,Sale,49.37,67.6,16715
S22000070,Livingston,2020,Sale,51.63,57.7,24670
S22000070,Livingston,2021,Sale,51.17,63.0,30910
S22000070,Livingston,2022,Sale,52.69,60.5,29774
S22000070,Livingston,2023,Sale,53.33,60.6,25241
S22000070,Livingston,2024,Sale,53.73,58.5,25279
S22000070,Livingston,2025,Sale,55.35,55.3,27345
S22000071,Motherwell and Airdrie,2016,Rent,39.43,120.5,16275
S22000071,Motherwell and Airdrie,2017,Rent,43.35,128.4,18034
S22000071,Motherwell and Airdrie,2018,Rent,33.76,109.8,53820
S22000071,Motherwell and Airdrie,2019,Rent,34.81,109.5,60338
S22000071,Motherwell and Airdrie,2020,Rent,35.91,85.3,83191
S22000071,Motherwell and Airdrie,2021,Rent,42.15,97.8,95250
S22000071,Motherwell and Airdrie,2022,Rent,46.59,96.4,114358
S22000071,Motherwell and Airdrie,2023,Rent,46.51,92.6,128437
S22000071,Motherwell and Airdrie,2024,Rent,43.17,96.6,102229
S22000071,Motherwell and Airdrie,2025,Rent,40.7,98.4,85602
S22000071,Motherwell and Airdrie,2016,Sale,34.22,64.9,55922
S22000071,Motherwell and Airdrie,2017,Sale,36.29,65.6,68311
S22000071,Motherwell and Airdrie,2018,Sale,34.84,61.6,73490
S22000071,Motherwell and Airdrie,2019,Sale,34.44,61.8,80108
S22000071,Motherwell and Airdrie,2020,Sale,34.14,64.7,120374
S22000071,Motherwell and Airdrie,2021,Sale,34.33,62.1,172606
S22000071,Motherwell and Airdrie,2022,Sale,37.04,58.9,151631
S22000071,Motherwell and Airdrie,2023,Sale,39.52,59.3,133764
S22000071,Motherwell and Airdrie,2024,Sale,39.53,57.0,144991
S22000071,Motherwell and Airdrie,2025,Sale,39.23,58.8,148984
S22000074,Perth,2016,Rent,65.38,155.9,2097
S22000074,Perth,2017,Rent,62.15,161.8,2927
S22000074,Perth,2018,Rent,60.45,160.4,6720
S22000074,Perth,2019,Rent,70.62,173.3,6580
S22000074,Perth,2020,Rent,68.9,139.3,9429
S22000074,Perth,2021,Rent,71.75,147.3,13649
S22000074,Perth,2022,Rent,80.92,130.7,19159
S22000074,Perth,2023,Rent,72.29,153.0,15288
S22000074,Perth,2024,Rent,72.35,158.4,11710
S22000074,Perth,2025,Rent,76.82,148.0,8739
S22000074,Perth,2016,Sale,57.56,108.8,7888
S22000074,Perth,2017,Sale,49.43,115.5,8469
S22000074,Perth,2018,Sale,57.36,163.5,10133
S22000074,Perth,2019,Sale,53.82,138.1,9359
S22000074,Perth,2020,Sale,55.61,163.7,12888
S22000074,Perth,2021,Sale,57.58,150.9,16742
S22000074,Perth,2022,Sale,57.85,122.9,16898
S22000074,Perth,2023,Sale,49.81,102.9,14412
S22000074,Perth,2024,Sale,49.41,90.1,13909
S22000074,Perth,2025,Sale,50.75,87.9,14376
S22000085,Greenock,2016,Rent,47.51,85.9,2210
S22000085,Greenock,2017,Rent,59.53,135.6,2110
S22000085,Greenock,2018,Rent,45.93,89.2,6062
S22000085,Greenock,2019,Rent,44.64,113.2,6017
S22000085,Greenock,2020,Rent,52.27,78.3,9089
S22000085,Greenock,2021,Rent,62.85,87.6,9833
S22000085,Greenock,2022,Rent,67.41,83.5,12631
S22000085,Greenock,2023,Rent,66.85,73.6,13911
S22000085,Greenock,2024,Rent,59.2,112.1,11914
S22000085,Greenock,2025,Rent,60.62,67.2,9605
S22000085,Greenock,2016,Sale,39.52,57.5,7004
S22000085,Greenock,2017,Sale,38.93,45.6,7342
S22000085,Greenock,2018,Sale,37.48,49.9,9025
S22000085,Greenock,2019,Sale,34.71,40.0,9278
S22000085,Greenock,2020,Sale,36.6,42.7,12527
S22000085,Greenock,2021,Sale,41.4,41.8,17655
S22000085,Greenock,2022,Sale,46.36,31.7,15150
S22000085,Greenock,2023,Sale,46.07,35.8,13662
S22000085,Greenock,2024,Sale,49.07,38.4,14338
S22000085,Greenock,2025,Sale,45.12,33.9,14661
W22000003,Bridgend,2016,Rent,57.0,105.9,2335
W22000003,Bridgend,2017,Rent,61.51,102.6,2351
W22000003,Bridgend,2018,Rent,46.24,82.5,5519
W22000003,Bridgend,2019,Rent,47.78,82.1,5494
W22000003,Bridgend,2020,Rent,51.65,92.4,8569
W22000003,Bridgend,2021,Rent,63.14,92.9,9842
W22000003,Bridgend,2022,Rent,60.28,76.4,11740
W22000003,Bridgend,2023,Rent,60.72,94.2,10972
W22000003,Bridgend,2024,Rent,56.45,94.3,9245
W22000003,Bridgend,2025,Rent,59.2,96.8,7932
W22000003,Bridgend,2016,Sale,44.35,74.0,4045
W22000003,Bridgend,2017,Sale,42.38,67.3,4884
W22000003,Bridgend,2018,Sale,42.54,57.2,5468
W22000003,Bridgend,2019,Sale,37.51,68.7,5852
W22000003,Bridgend,2020,Sale,42.6,72.0,9154
W22000003,Bridgend,2021,Sale,41.27,59.0,11628
W22000003,Bridgend,2022,Sale,37.78,59.3,11100
W22000003,Bridgend,2023,Sale,36.12,64.4,8367
W22000003,Bridgend,2024,Sale,38.68,61.6,8823
W22000003,Bridgend,2025,Sale,36.66,55.5,8005
W22000009,Haverfordwest and Milford Haven,2016,Rent,89.82,214.3,1140
W22000009,Haverfordwest and Milford Haven,2017,Rent,94.53,202.6,895
W22000009,Haverfordwest and Milford Haven,2018,Rent,93.54,213.5,1842
W22000009,Haverfordwest and Milford Haven,2019,Rent,90.74,215.9,1825
W22000009,Haverfordwest and Milford Haven,2020,Rent,85.97,215.1,3272
W22000009,Haverfordwest and Milford Haven,2021,Rent,90.12,202.8,4057
W22000009,Haverfordwest and Milford Haven,2022,Rent,91.56,216.8,5095
W22000009,Haverfordwest and Milford Haven,2023,Rent,87.51,197.4,4211
W22000009,Haverfordwest and Milford Haven,2024,Rent,74.14,217.4,4582
W22000009,Haverfordwest and Milford Haven,2025,Rent,72.0,213.6,3450
W22000009,Haverfordwest and Milford Haven,2016,Sale,78.66,212.2,2399
W22000009,Haverfordwest and Milford Haven,2017,Sale,79.56,224.6,2617
W22000009,Haverfordwest and Milford Haven,2018,Sale,53.08,187.8,1882
W22000009,Haverfordwest and Milford Haven,2019,Sale,50.06,187.3,2411
W22000009,Haverfordwest and Milford Haven,2020,Sale,47.26,176.6,3663
W22000009,Haverfordwest and Milford Haven,2021,Sale,44.65,169.1,4905
W22000009,Haverfordwest and Milford Haven,2022,Sale,51.7,180.6,4565
W22000009,Haverfordwest and Milford Haven,2023,Sale,42.75,195.6,3249
W22000009,Haverfordwest and Milford Haven,2024,Sale,37.36,180.4,3322
W22000009,Haverfordwest and Milford Haven,2025,Sale,36.9,185.0,3163
W22000015,Newtown and Welshpool,2016,Rent,91.36,164.3,2915
W22000015,Newtown and Welshpool,2017,Rent,83.42,126.2,1912
W22000015,Newtown and Welshpool,2018,Rent,79.93,114.9,4419
W22000015,Newtown and Welshpool,2019,Rent,78.5,124.0,4302
W22000015,Newtown and Welshpool,2020,Rent,74.54,121.0,7061
W22000015,Newtown and Welshpool,2021,Rent,79.19,124.4,8427
W22000015,Newtown and Welshpool,2022,Rent,74.01,122.2,10992
W22000015,Newtown and Welshpool,2023,Rent,71.53,116.7,11923
W22000015,Newtown and Welshpool,2024,Rent,67.72,108.9,9681
W22000015,Newtown and Welshpool,2025,Rent,68.81,118.4,7082
W22000015,Newtown and Welshpool,2016,Sale,70.92,144.5,7057
W22000015,Newtown and Welshpool,2017,Sale,71.4,135.0,7698
W22000015,Newtown and Welshpool,2018,Sale,64.55,118.4,6511
W22000015,Newtown and Welshpool,2019,Sale,62.72,125.5,5461
W22000015,Newtown and Welshpool,2020,Sale,61.64,120.8,7592
W22000015,Newtown and Welshpool,2021,Sale,63.87,122.8,9418
W22000015,Newtown and Welshpool,2022,Sale,64.34,115.1,7695
W22000015,Newtown and Welshpool,2023,Sale,63.33,124.8,6026
W22000015,Newtown and Welshpool,2024,Sale,62.73,121.5,5984
W22000015,Newtown and Welshpool,2025,Sale,62.88,131.1,6279
W22000021,Aberystwyth,2016,Rent,97.61,164.9,1128
W22000021,Aberystwyth,2017,Rent,97.23,151.0,1372
W22000021,Aberystwyth,2018,Rent,97.56,175.5,1969
W22000021,Aberystwyth,2019,Rent,99.29,171.2,1974
W22000021,Aberystwyth,2020,Rent,99.06,172.2,2564
W22000021,Aberystwyth,2021,Rent,97.88,162.6,3731
W22000021,Aberystwyth,2022,Rent,97.02,165.2,4495
W22000021,Aberystwyth,2023,Rent,97.81,157.9,4570
W22000021,Aberystwyth,2024,Rent,96.67,179.8,3275
W22000021,Aberystwyth,2025,Rent,95.44,178.9,2829
W22000021,Aberystwyth,2016,Sale,77.43,164.9,2087
W22000021,Aberystwyth,2017,Sale,72.22,147.9,1645
W22000021,Aberystwyth,2018,Sale,76.97,144.8,1381
W22000021,Aberystwyth,2019,Sale,73.12,160.8,1715
W22000021,Aberystwyth,2020,Sale,67.3,157.2,2355
W22000021,Aberystwyth,2021,Sale,62.86,130.6,2822
W22000021,Aberystwyth,2022,Sale,69.44,144.8,2745
W22000021,Aberystwyth,2023,Sale,67.27,137.3,2172
W22000021,Aberystwyth,2024,Sale,63.6,151.9,1923
W22000021,Aberystwyth,2025,Sale,62.6,134.9,2067
W22000022,Bangor and Holyhead,2016,Rent,56.5,146.3,3377
W22000022,Bangor and Holyhead,2017,Rent,72.97,155.6,4862
