unit_cd,year,market,direction,rank,partner_cd,flow,share
E30000292,2019,Sale,to,4,E30000204,309,0.0543
E30000292,2019,Sale,to,5,E30000234,157,0.0276
E30000292,2019,Sale,to,6,E30000254,133,0.0234
E30000292,2019,Sale,to,7,E30000257,132,0.0232
E30000292,2019,Sale,to,8,E30000046,97,0.0171
E30000292,2019,Sale,to,9,E30000175,85,0.0149
E30000292,2019,Sale,to,10,E30000070,65,0.0114
E30000293,2019,Sale,from,1,E30000234,1616,0.0824
E30000293,2019,Sale,from,2,E30000046,1557,0.0794
E30000293,2019,Sale,from,3,E30000285,1490,0.076
E30000293,2019,Sale,from,4,E30000280,1439,0.0734
E30000293,2019,Sale,from,5,E30000180,1313,0.0669
E30000293,2019,Sale,from,6,E30000206,1196,0.061
E30000293,2019,Sale,from,7,E30000165,911,0.0464
E30000293,2019,Sale,from,8,E30000266,777,0.0396
E30000293,2019,Sale,from,9,E30000250,385,0.0196
E30000293,2019,Sale,from,10,E30000254,381,0.0194
E30000293,2019,Sale,to,1,E30000046,1456,0.1008
E30000293,2019,Sale,to,2,E30000206,1429,0.0989
E30000293,2019,Sale,to,3,E30000280,1161,0.0804
E30000293,2019,Sale,to,4,E30000257,1028,0.0711
E30000293,2019,Sale,to,5,E30000285,997,0.069
E30000293,2019,Sale,to,6,E30000180,869,0.0601
E30000293,2019,Sale,to,7,E30000165,750,0.0519
E30000293,2019,Sale,to,8,E30000234,332,0.023
E30000293,2019,Sale,to,9,W22000024,285,0.0197
E30000293,2019,Sale,to,10,E30000253,255,0.0176
E30000294,2019,Sale,from,1,E30000214,1859,0.2635
E30000294,2019,Sale,from,2,E30000229,803,0.1138
E30000294,2019,Sale,from,3,E30000220,749,0.1062
E30000294,2019,Sale,from,4,E30000234,598,0.0848
E30000294,2019,Sale,from,5,E30000283,215,0.0305
E30000294,2019,Sale,from,6,E30000266,165,0.0234
E30000294,2019,Sale,from,7,E30000239,145,0.0205
E30000294,2019,Sale,from,8,E30000219,129,0.0183
E30000294,2019,Sale,from,9,E30000018,123,0.0174
E30000294,2019,Sale,from,10,E30000093,121,0.0171
E30000294,2019,Sale,to,1,E30000214,2601,0.3405
E30000294,2019,Sale,to,2,E30000220,1312,0.1718
E30000294,2019,Sale,to,3,E30000229,1005,0.1316
E30000294,2019,Sale,to,4,E30000234,254,0.0333
E30000294,2019,Sale,to,5,E30000283,188,0.0246
E30000294,2019,Sale,to,6,E30000201,134,0.0175
E30000294,2019,Sale,to,7,E30000261,117,0.0153
E30000294,2019,Sale,to,8,E30000093,115,0.0151
E30000294,2019,Sale,to,9,E30000239,111,0.0145
E30000294,2019,Sale,to,10,E30000233,111,0.0145
K01000005,2019,Sale,from,1,E30000209,714,0.1848
K01000005,2019,Sale,from,2,E30000180,409,0.1058
K01000005,2019,Sale,from,3,E30000234,326,0.0844
K01000005,2019,Sale,from,4,K01000013,310,0.0802
K01000005,2019,Sale,from,5,E30000216,288,0.0745
K01000005,2019,Sale,from,6,E30000189,176,0.0455
K01000005,2019,Sale,from,7,E30000289,101,0.0261
K01000005,2019,Sale,from,8,E30000205,95,0.0246
K01000005,2019,Sale,from,9,E30000250,84,0.0217
K01000005,2019,Sale,from,10,E30000280,84,0.0217
K01000005,2019,Sale,to,1,E30000209,589,0.2004
K01000005,2019,Sale,to,2,E30000216,548,0.1865
K01000005,2019,Sale,to,3,K01000013,324,0.1102
K01000005,2019,Sale,to,4,E30000189,207,0.0704
K01000005,2019,Sale,to,5,E30000257,191,0.065
K01000005,2019,Sale,to,6,E30000289,115,0.0391
K01000005,2019,Sale,to,7,W22000024,67,0.0228
K01000005,2019,Sale,to,8,E30000180,64,0.0218
K01000005,2019,Sale,to,9,W22000015,58,0.0197
K01000005,2019,Sale,to,10,W22000029,48,0.0163
K01000010,2019,Sale,from,1,E30000163,765,0.1238
K01000010,2019,Sale,from,2,E30000234,418,0.0677
K01000010,2019,Sale,from,3,E30000239,368,0.0596
K01000010,2019,Sale,from,4,E30000171,169,0.0274
K01000010,2019,Sale,from,5,S22000055,154,0.0249
K01000010,2019,Sale,from,6,E30000284,145,0.0235
K01000010,2019,Sale,from,7,E30000254,128,0.0207
K01000010,2019,Sale,from,8,K01000011,119,0.0193
K01000010,2019,Sale,from,9,E30000245,112,0.0181
K01000010,2019,Sale,from,10,E30000237,104,0.0168
K01000010,2019,Sale,to,1,E30000163,545,0.1921
K01000010,2019,Sale,to,2,E30000245,210,0.074
K01000010,2019,Sale,to,3,S22000055,198,0.0698
K01000010,2019,Sale,to,4,E30000239,128,0.0451
K01000010,2019,Sale,to,5,S22000065,106,0.0374
K01000010,2019,Sale,to,6,E30000294,90,0.0317
K01000010,2019,Sale,to,7,S22000059,76,0.0268
K01000010,2019,Sale,to,8,E30000284,76,0.0268
K01000010,2019,Sale,to,9,E30000203,75,0.0264
K01000010,2019,Sale,to,10,E30000076,72,0.0254
K01000011,2019,Sale,from,1,E30000239,2427,0.1363
K01000011,2019,Sale,from,2,E30000197,2000,0.1123
K01000011,2019,Sale,from,3,E30000168,1826,0.1026
K01000011,2019,Sale,from,4,E30000284,1826,0.1026
K01000011,2019,Sale,from,5,W22000034,1505,0.0845
K01000011,2019,Sale,from,6,E30000233,1075,0.0604
K01000011,2019,Sale,from,7,W22000031,1067,0.0599
K01000011,2019,Sale,from,8,E30000234,711,0.0399
K01000011,2019,Sale,from,9,E30000262,466,0.0262
K01000011,2019,Sale,from,10,W22000026,401,0.0225
K01000011,2019,Sale,to,1,E30000168,2215,0.1456
K01000011,2019,Sale,to,2,E30000197,1638,0.1076
K01000011,2019,Sale,to,3,W22000034,1556,0.1022
K01000011,2019,Sale,to,4,E30000239,1389,0.0913
K01000011,2019,Sale,to,5,E30000233,1361,0.0894
K01000011,2019,Sale,to,6,E30000284,1160,0.0762
K01000011,2019,Sale,to,7,W22000031,893,0.0587
K01000011,2019,Sale,to,8,W22000022,663,0.0436
K01000011,2019,Sale,to,9,E30000262,391,0.0257
K01000011,2019,Sale,to,10,W22000026,385,0.0253
K01000013,2019,Sale,from,1,W22000024,3294,0.2719
K01000013,2019,Sale,from,2,E30000180,3150,0.2601
K01000013,2019,Sale,from,3,E30000285,674,0.0556
K01000013,2019,Sale,from,4,W22000029,440,0.0363
K01000013,2019,Sale,from,5,E30000234,426,0.0352
K01000013,2019,Sale,from,6,K01000005,324,0.0267
K01000013,2019,Sale,from,7,E30000293,240,0.0198
K01000013,2019,Sale,from,8,E30000280,218,0.018
K01000013,2019,Sale,from,9,E30000216,212,0.0175
K01000013,2019,Sale,from,10,E30000209,206,0.017
K01000013,2019,Sale,to,1,W22000024,3606,0.405
K01000013,2019,Sale,to,2,W22000029,813,0.0913
K01000013,2019,Sale,to,3,E30000180,477,0.0536
K01000013,2019,Sale,to,4,E30000216,341,0.0383
K01000013,2019,Sale,to,5,K01000005,310,0.0348
K01000013,2019,Sale,to,6,W22000009,214,0.024
K01000013,2019,Sale,to,7,E30000257,196,0.022
K01000013,2019,Sale,to,8,W22000015,142,0.0159
K01000013,2019,Sale,to,9,E30000233,122,0.0137
K01000013,2019,Sale,to,10,E30000280,122,0.0137
S22000013,2019,Sale,from,1,S22000065,11,0.0675
S22000013,2019,Sale,from,2,E30000234,11,0.0675
S22000013,2019,Sale,from,3,S22000061,7,0.0429
S22000013,2019,Sale,from,4,S22000059,7,0.0429
S22000013,2019,Sale,from,5,S22000068,6,0.0368
S22000013,2019,Sale,from,6,E30000266,5,0.0307
S22000013,2019,Sale,from,7,W22000028,5,0.0307
S22000013,2019,Sale,from,8,S22000057,5,0.0307
S22000013,2019,Sale,from,9,E30000196,5,0.0307
S22000013,2019,Sale,from,10,E30000248,4,0.0245
S22000013,2019,Sale,to,1,S22000065,507,0.5475
S22000013,2019,Sale,to,2,S22000068,96,0.1037
S22000013,2019,Sale,to,3,S22000071,50,0.054
S22000013,2019,Sale,to,4,S22000074,35,0.0378
S22000013,2019,Sale,to,5,S22000059,34,0.0367
S22000013,2019,Sale,to,6,S22000069,28,0.0302
S22000013,2019,Sale,to,7,S22000055,26,0.0281
S22000013,2019,Sale,to,8,S22000054,22,0.0238
S22000013,2019,Sale,to,9,S22000060,16,0.0173
S22000013,2019,Sale,to,10,S22000061,15,0.0162
S22000035,2019,Sale,from,1,E30000234,25,0.0553
S22000035,2019,Sale,from,2,S22000068,17,0.0376
S22000035,2019,Sale,from,3,E30000289,17,0.0376
S22000035,2019,Sale,from,4,E30000257,16,0.0354
S22000035,2019,Sale,from,5,E30000169,15,0.0332
S22000035,2019,Sale,from,6,S22000054,15,0.0332
S22000035,2019,Sale,from,7,E30000280,13,0.0288
S22000035,2019,Sale,from,8,E30000242,12,0.0265
S22000035,2019,Sale,from,9,E30000239,10,0.0221
S22000035,2019,Sale,from,10,S22000061,10,0.0221
S22000035,2019,Sale,to,1,S22000065,112,0.2971
S22000035,2019,Sale,to,2,S22000068,50,0.1326
S22000035,2019,Sale,to,3,S22000059,26,0.069
S22000035,2019,Sale,to,4,S22000074,19,0.0504
S22000035,2019,Sale,to,5,S22000063,19,0.0504
S22000035,2019,Sale,to,6,S22000057,18,0.0477
S22000035,2019,Sale,to,7,S22000071,16,0.0424
S22000035,2019,Sale,to,8,S22000061,13,0.0345
S22000035,2019,Sale,to,9,E30000225,12,0.0318
S22000035,2019,Sale,to,10,E30000257,11,0.0292
S22000039,2019,Sale,from,1,S22000047,8,0.0462
S22000039,2019,Sale,from,2,E30000234,7,0.0405
S22000039,2019,Sale,from,3,E30000257,6,0.0347
S22000039,2019,Sale,from,4,E30000222,6,0.0347
S22000039,2019,Sale,from,5,S22000059,5,0.0289
S22000039,2019,Sale,from,6,E30000239,5,0.0289
S22000039,2019,Sale,from,7,E30000253,5,0.0289
S22000039,2019,Sale,from,8,E30000216,4,0.0231
S22000039,2019,Sale,from,9,E30000248,4,0.0231
S22000039,2019,Sale,from,10,E30000180,4,0.0231
S22000039,2019,Sale,to,1,S22000065,48,0.1519
S22000039,2019,Sale,to,2,S22000069,39,0.1234
S22000039,2019,Sale,to,3,S22000068,32,0.1013
S22000039,2019,Sale,to,4,S22000047,28,0.0886
S22000039,2019,Sale,to,5,S22000061,21,0.0665
S22000039,2019,Sale,to,6,S22000056,20,0.0633
S22000039,2019,Sale,to,7,S22000059,20,0.0633
S22000039,2019,Sale,to,8,S22000057,14,0.0443
S22000039,2019,Sale,to,9,S22000074,12,0.038
S22000039,2019,Sale,to,10,E30000279,11,0.0348
S22000047,2019,Sale,from,1,S22000068,164,0.0771
S22000047,2019,Sale,from,2,S22000060,157,0.0738
S22000047,2019,Sale,from,3,S22000065,144,0.0677
S22000047,2019,Sale,from,4,S22000059,108,0.0508
S22000047,2019,Sale,from,5,S22000057,101,0.0475
S22000047,2019,Sale,from,6,E30000234,101,0.0475
S22000047,2019,Sale,from,7,S22000056,94,0.0442
S22000047,2019,Sale,from,8,S22000074,60,0.0282
S22000047,2019,Sale,from,9,S22000071,59,0.0278
S22000047,2019,Sale,from,10,S22000070,52,0.0245
S22000047,2019,Sale,to,1,S22000065,2358,0.3373
S22000047,2019,Sale,to,2,S22000059,690,0.0987
S22000047,2019,Sale,to,3,S22000071,365,0.0522
S22000047,2019,Sale,to,4,S22000057,323,0.0462
S22000047,2019,Sale,to,5,S22000060,299,0.0428
S22000047,2019,Sale,to,6,E30000234,271,0.0388
S22000047,2019,Sale,to,7,S22000068,264,0.0378
S22000047,2019,Sale,to,8,S22000061,256,0.0366
S22000047,2019,Sale,to,9,S22000056,249,0.0356
S22000047,2019,Sale,to,10,S22000074,205,0.0293
S22000051,2019,Sale,from,1,S22000069,2356,0.3184
S22000051,2019,Sale,from,2,S22000065,2055,0.2777
S22000051,2019,Sale,from,3,S22000071,703,0.095
S22000051,2019,Sale,from,4,S22000059,174,0.0235
S22000051,2019,Sale,from,5,S22000054,134,0.0181
S22000051,2019,Sale,from,6,S22000061,131,0.0177
S22000051,2019,Sale,from,7,S22000055,112,0.0151
S22000051,2019,Sale,from,8,E30000234,86,0.0116
S22000051,2019,Sale,from,9,S22000074,85,0.0115
S22000051,2019,Sale,from,10,S22000068,65,0.0088
S22000051,2019,Sale,to,1,S22000065,2274,0.45
S22000051,2019,Sale,to,2,S22000069,1883,0.3726
S22000051,2019,Sale,to,3,S22000071,229,0.0453
S22000051,2019,Sale,to,4,S22000059,155,0.0307
S22000051,2019,Sale,to,5,S22000055,63,0.0125
S22000051,2019,Sale,to,6,S22000061,59,0.0117
S22000051,2019,Sale,to,7,S22000068,47,0.0093
S22000051,2019,Sale,to,8,S22000070,46,0.0091
S22000051,2019,Sale,to,9,S22000054,38,0.0075
S22000051,2019,Sale,to,10,S22000057,24,0.0047
S22000054,2019,Sale,from,1,S22000065,4719,0.3759
S22000054,2019,Sale,from,2,S22000071,759,0.0605
S22000054,2019,Sale,from,3,S22000061,654,0.0521
S22000054,2019,Sale,from,4,S22000059,473,0.0377
S22000054,2019,Sale,from,5,E30000234,367,0.0292
S22000054,2019,Sale,from,6,S22000069,322,0.0257
S22000054,2019,Sale,from,7,S22000085,199,0.0159
S22000054,2019,Sale,from,8,S22000074,185,0.0147
S22000054,2019,Sale,from,9,S22000070,183,0.0146
S22000054,2019,Sale,from,10,E30000239,158,0.0126
S22000054,2019,Sale,to,1,S22000065,6488,0.6269
S22000054,2019,Sale,to,2,S22000071,725,0.07
S22000054,2019,Sale,to,3,S22000069,517,0.05
S22000054,2019,Sale,to,4,S22000061,379,0.0366
S22000054,2019,Sale,to,5,S22000085,336,0.0325
S22000054,2019,Sale,to,6,S22000059,269,0.026
S22000054,2019,Sale,to,7,S22000068,191,0.0185
S22000054,2019,Sale,to,8,S22000074,183,0.0177
S22000054,2019,Sale,to,9,S22000057,152,0.0147
S22000054,2019,Sale,to,10,S22000051,134,0.0129
S22000055,2019,Sale,from,1,S22000065,280,0.0663
S22000055,2019,Sale,from,2,E30000239,220,0.0521
S22000055,2019,Sale,from,3,K01000010,198,0.0469
S22000055,2019,Sale,from,4,S22000059,179,0.0424
S22000055,2019,Sale,from,5,S22000071,170,0.0402
S22000055,2019,Sale,from,6,S22000069,113,0.0268
S22000055,2019,Sale,from,7,E30000163,107,0.0253
S22000055,2019,Sale,from,8,E30000234,105,0.0249
S22000055,2019,Sale,from,9,E30000214,100,0.0237
S22000055,2019,Sale,from,10,S22000068,97,0.023
S22000055,2019,Sale,to,1,S22000065,758,0.2257
S22000055,2019,Sale,to,2,S22000074,296,0.0881
S22000055,2019,Sale,to,3,S22000071,296,0.0881
S22000055,2019,Sale,to,4,S22000069,224,0.0667
S22000055,2019,Sale,to,5,S22000059,154,0.0459
S22000055,2019,Sale,to,6,S22000056,154,0.0459
S22000055,2019,Sale,to,7,K01000010,154,0.0459
S22000055,2019,Sale,to,8,S22000068,122,0.0363
S22000055,2019,Sale,to,9,S22000051,112,0.0334
S22000055,2019,Sale,to,10,S22000054,111,0.0331
S22000056,2019,Sale,from,1,S22000057,427,0.1425
S22000056,2019,Sale,from,2,S22000074,386,0.1288
S22000056,2019,Sale,from,3,S22000059,374,0.1248
S22000056,2019,Sale,from,4,S22000047,249,0.0831
S22000056,2019,Sale,from,5,E30000234,223,0.0744
S22000056,2019,Sale,from,6,S22000065,177,0.0591
S22000056,2019,Sale,from,7,S22000055,154,0.0514
S22000056,2019,Sale,from,8,S22000071,87,0.029
S22000056,2019,Sale,from,9,S22000061,71,0.0237
S22000056,2019,Sale,from,10,S22000063,63,0.021
S22000056,2019,Sale,to,1,S22000065,696,0.2296
S22000056,2019,Sale,to,2,S22000057,494,0.1629
S22000056,2019,Sale,to,3,S22000074,434,0.1431
S22000056,2019,Sale,to,4,S22000059,243,0.0801
S22000056,2019,Sale,to,5,S22000061,209,0.0689
S22000056,2019,Sale,to,6,S22000047,94,0.031
S22000056,2019,Sale,to,7,S22000068,81,0.0267
S22000056,2019,Sale,to,8,S22000071,63,0.0208
S22000056,2019,Sale,to,9,S22000069,59,0.0195
S22000056,2019,Sale,to,10,S22000070,57,0.0188
S22000057,2019,Sale,from,1,S22000059,4251,0.3656
S22000057,2019,Sale,from,2,S22000065,873,0.0751
S22000057,2019,Sale,from,3,S22000061,821,0.0706
S22000057,2019,Sale,from,4,S22000074,679,0.0584
S22000057,2019,Sale,from,5,S22000070,651,0.056
S22000057,2019,Sale,from,6,S22000071,538,0.0463
S22000057,2019,Sale,from,7,S22000056,494,0.0425
S22000057,2019,Sale,from,8,S22000047,323,0.0278
S22000057,2019,Sale,from,9,E30000234,313,0.0269
S22000057,2019,Sale,from,10,S22000068,174,0.015
S22000057,2019,Sale,to,1,S22000059,1318,0.1767
S22000057,2019,Sale,to,2,S22000074,1208,0.1619
S22000057,2019,Sale,to,3,S22000065,1022,0.137
S22000057,2019,Sale,to,4,S22000061,721,0.0966
S22000057,2019,Sale,to,5,S22000070,438,0.0587
S22000057,2019,Sale,to,6,S22000056,427,0.0572
S22000057,2019,Sale,to,7,S22000071,317,0.0425
S22000057,2019,Sale,to,8,S22000068,253,0.0339
S22000057,2019,Sale,to,9,S22000054,156,0.0209
S22000057,2019,Sale,to,10,S22000063,156,0.0209
S22000059,2019,Sale,from,1,S22000065,1836,0.1194
S22000059,2019,Sale,from,2,E30000234,1692,0.11
S22000059,2019,Sale,from,3,S22000057,1318,0.0857
S22000059,2019,Sale,from,4,S22000070,1299,0.0845
S22000059,2019,Sale,from,5,S22000061,975,0.0634
S22000059,2019,Sale,from,6,S22000063,722,0.047
S22000059,2019,Sale,from,7,S22000047,690,0.0449
S22000059,2019,Sale,from,8,S22000071,621,0.0404
S22000059,2019,Sale,from,9,S22000074,414,0.0269
S22000059,2019,Sale,from,10,S22000068,270,0.0176
S22000059,2019,Sale,to,1,S22000065,6453,0.2463
S22000059,2019,Sale,to,2,S22000057,4251,0.1622
S22000059,2019,Sale,to,3,S22000070,3494,0.1333
S22000059,2019,Sale,to,4,S22000071,2020,0.0771
S22000059,2019,Sale,to,5,S22000061,2013,0.0768
S22000059,2019,Sale,to,6,S22000063,1995,0.0761
S22000059,2019,Sale,to,7,S22000074,756,0.0289
S22000059,2019,Sale,to,8,E30000234,601,0.0229
S22000059,2019,Sale,to,9,S22000068,582,0.0222
S22000059,2019,Sale,to,10,S22000054,473,0.0181
S22000060,2019,Sale,from,1,S22000068,363,0.1437
S22000060,2019,Sale,from,2,S22000047,299,0.1184
S22000060,2019,Sale,from,3,S22000065,171,0.0677
S22000060,2019,Sale,from,4,S22000059,122,0.0483
S22000060,2019,Sale,from,5,E30000234,106,0.042
S22000060,2019,Sale,from,6,S22000057,73,0.0289
S22000060,2019,Sale,from,7,S22000061,59,0.0234
S22000060,2019,Sale,from,8,S22000054,51,0.0202
S22000060,2019,Sale,from,9,E30000230,39,0.0154
S22000060,2019,Sale,from,10,E30000224,34,0.0135
S22000060,2019,Sale,to,1,S22000068,303,0.1731
S22000060,2019,Sale,to,2,S22000065,192,0.1097
S22000060,2019,Sale,to,3,S22000059,176,0.1006
S22000060,2019,Sale,to,4,S22000047,157,0.0897
S22000060,2019,Sale,to,5,S22000074,146,0.0834
S22000060,2019,Sale,to,6,S22000061,85,0.0486
S22000060,2019,Sale,to,7,S22000057,74,0.0423
S22000060,2019,Sale,to,8,S22000071,60,0.0343
S22000060,2019,Sale,to,9,E30000239,55,0.0314
S22000060,2019,Sale,to,10,E30000234,45,0.0257
S22000061,2019,Sale,from,1,S22000065,2559,0.2055
S22000061,2019,Sale,from,2,S22000059,2013,0.1617
S22000061,2019,Sale,from,3,S22000070,1493,0.1199
S22000061,2019,Sale,from,4,S22000071,1446,0.1161
S22000061,2019,Sale,from,5,S22000057,721,0.0579
S22000061,2019,Sale,from,6,S22000074,476,0.0382
S22000061,2019,Sale,from,7,S22000054,379,0.0304
S22000061,2019,Sale,from,8,E30000234,328,0.0263
S22000061,2019,Sale,from,9,S22000069,269,0.0216
S22000061,2019,Sale,from,10,S22000047,256,0.0206
S22000061,2019,Sale,to,1,S22000065,4604,0.3692
S22000061,2019,Sale,to,2,S22000071,1732,0.1389
S22000061,2019,Sale,to,3,S22000059,975,0.0782
S22000061,2019,Sale,to,4,S22000057,821,0.0658
S22000061,2019,Sale,to,5,S22000074,803,0.0644
S22000061,2019,Sale,to,6,S22000070,658,0.0528
S22000061,2019,Sale,to,7,S22000054,654,0.0524
S22000061,2019,Sale,to,8,S22000068,394,0.0316
S22000061,2019,Sale,to,9,S22000069,348,0.0279
S22000061,2019,Sale,to,10,S22000051,131,0.0105
S22000063,2019,Sale,from,1,S22000059,1995,0.3365
S22000063,2019,Sale,from,2,E30000173,286,0.0482
S22000063,2019,Sale,from,3,E30000234,212,0.0358
S22000063,2019,Sale,from,4,S22000065,206,0.0347
S22000063,2019,Sale,from,5,S22000057,156,0.0263
S22000063,2019,Sale,from,6,S22000070,145,0.0245
S22000063,2019,Sale,from,7,S22000071,120,0.0202
S22000063,2019,Sale,from,8,S22000061,103,0.0174
S22000063,2019,Sale,from,9,S22000068,102,0.0172
S22000063,2019,Sale,from,10,E30000245,98,0.0165
S22000063,2019,Sale,to,1,S22000059,722,0.2602
S22000063,2019,Sale,to,2,S22000065,404,0.1456
S22000063,2019,Sale,to,3,E30000173,191,0.0688
S22000063,2019,Sale,to,4,S22000057,167,0.0602
S22000063,2019,Sale,to,5,S22000071,117,0.0422
S22000063,2019,Sale,to,6,S22000061,101,0.0364
S22000063,2019,Sale,to,7,S22000074,87,0.0314
S22000063,2019,Sale,to,8,S22000069,87,0.0314
S22000063,2019,Sale,to,9,S22000054,72,0.0259
S22000063,2019,Sale,to,10,S22000055,68,0.0245
S22000065,2019,Sale,from,1,S22000071,19190,0.2844
S22000065,2019,Sale,from,2,S22000054,6488,0.0961
S22000065,2019,Sale,from,3,S22000059,6453,0.0956
S22000065,2019,Sale,from,4,S22000069,4817,0.0714
S22000065,2019,Sale,from,5,S22000061,4604,0.0682
S22000065,2019,Sale,from,6,E30000234,4126,0.0611
S22000065,2019,Sale,from,7,S22000047,2358,0.0349
S22000065,2019,Sale,from,8,S22000051,2274,0.0337
S22000065,2019,Sale,from,9,S22000085,2038,0.0302
S22000065,2019,Sale,from,10,S22000070,1382,0.0205
S22000065,2019,Sale,to,1,S22000071,23353,0.4833
S22000065,2019,Sale,to,2,S22000069,5542,0.1147
S22000065,2019,Sale,to,3,S22000054,4719,0.0977
S22000065,2019,Sale,to,4,S22000061,2559,0.053
S22000065,2019,Sale,to,5,S22000051,2055,0.0425
S22000065,2019,Sale,to,6,S22000059,1836,0.038
S22000065,2019,Sale,to,7,S22000085,1785,0.0369
S22000065,2019,Sale,to,8,S22000057,873,0.0181
S22000065,2019,Sale,to,9,S22000074,650,0.0135
S22000065,2019,Sale,to,10,S22000068,643,0.0133
S22000068,2019,Sale,from,1,S22000065,643,0.0749
S22000068,2019,Sale,from,2,S22000059,582,0.0678
S22000068,2019,Sale,from,3,E30000234,449,0.0523
S22000068,2019,Sale,from,4,S22000061,394,0.0459
S22000068,2019,Sale,from,5,S22000060,303,0.0353
S22000068,2019,Sale,from,6,S22000047,264,0.0308
S22000068,2019,Sale,from,7,S22000057,253,0.0295
S22000068,2019,Sale,from,8,S22000074,215,0.0251
S22000068,2019,Sale,from,9,S22000071,204,0.0238
S22000068,2019,Sale,from,10,S22000054,191,0.0223
S22000068,2019,Sale,to,1,S22000065,1259,0.296
S22000068,2019,Sale,to,2,S22000060,363,0.0854
S22000068,2019,Sale,to,3,S22000059,270,0.0635
S22000068,2019,Sale,to,4,S22000071,218,0.0513
S22000068,2019,Sale,to,5,S22000061,204,0.048
S22000068,2019,Sale,to,6,S22000069,200,0.047
S22000068,2019,Sale,to,7,S22000074,187,0.044
S22000068,2019,Sale,to,8,S22000057,174,0.0409
S22000068,2019,Sale,to,9,S22000047,164,0.0386
S22000068,2019,Sale,to,10,S22000054,137,0.0322
S22000069,2019,Sale,from,1,S22000065,5542,0.3654
S22000069,2019,Sale,from,2,S22000051,1883,0.1242
S22000069,2019,Sale,from,3,S22000071,1679,0.1107
S22000069,2019,Sale,from,4,S22000054,517,0.0341
S22000069,2019,Sale,from,5,S22000059,471,0.0311
S22000069,2019,Sale,from,6,S22000085,445,0.0293
S22000069,2019,Sale,from,7,S22000061,348,0.0229
S22000069,2019,Sale,from,8,E30000234,328,0.0216
S22000069,2019,Sale,from,9,S22000055,224,0.0148
S22000069,2019,Sale,from,10,S22000068,200,0.0132
S22000069,2019,Sale,to,1,S22000065,4817,0.4734
S22000069,2019,Sale,to,2,S22000051,2356,0.2315
S22000069,2019,Sale,to,3,S22000071,888,0.0873
S22000069,2019,Sale,to,4,S22000085,389,0.0382
S22000069,2019,Sale,to,5,S22000054,322,0.0316
S22000069,2019,Sale,to,6,S22000061,269,0.0264
S22000069,2019,Sale,to,7,S22000055,113,0.0111
S22000069,2019,Sale,to,8,S22000059,107,0.0105
S22000069,2019,Sale,to,9,S22000057,95,0.0093
S22000069,2019,Sale,to,10,S22000068,89,0.0087
S22000070,2019,Sale,from,1,S22000059,3494,0.5265
S22000070,2019,Sale,from,2,S22000061,658,0.0992
S22000070,2019,Sale,from,3,S22000071,541,0.0815
S22000070,2019,Sale,from,4,S22000057,438,0.066
S22000070,2019,Sale,from,5,S22000065,351,0.0529
S22000070,2019,Sale,from,6,E30000234,106,0.016
S22000070,2019,Sale,from,7,S22000047,75,0.0113
S22000070,2019,Sale,from,8,E30000166,73,0.011
S22000070,2019,Sale,from,9,S22000069,57,0.0086
S22000070,2019,Sale,from,10,S22000056,57,0.0086
S22000070,2019,Sale,to,1,S22000071,1879,0.2277
S22000070,2019,Sale,to,2,S22000061,1493,0.1809
S22000070,2019,Sale,to,3,S22000065,1382,0.1675
S22000070,2019,Sale,to,4,S22000059,1299,0.1574
S22000070,2019,Sale,to,5,S22000057,651,0.0789
S22000070,2019,Sale,to,6,S22000054,183,0.0222
S22000070,2019,Sale,to,7,S22000069,180,0.0218
S22000070,2019,Sale,to,8,S22000074,165,0.02
S22000070,2019,Sale,to,9,S22000068,153,0.0185
S22000070,2019,Sale,to,10,S22000063,145,0.0176
S22000071,2019,Sale,from,1,S22000065,23353,0.6482
S22000071,2019,Sale,from,2,S22000059,2020,0.0561
S22000071,2019,Sale,from,3,S22000070,1879,0.0522
S22000071,2019,Sale,from,4,S22000061,1732,0.0481
S22000071,2019,Sale,from,5,S22000069,888,0.0246
S22000071,2019,Sale,from,6,S22000054,725,0.0201
S22000071,2019,Sale,from,7,E30000234,601,0.0167
S22000071,2019,Sale,from,8,S22000047,365,0.0101
S22000071,2019,Sale,from,9,S22000057,317,0.0088
S22000071,2019,Sale,from,10,S22000055,296,0.0082
S22000071,2019,Sale,to,1,S22000065,19190,0.6955
S22000071,2019,Sale,to,2,S22000069,1679,0.0609
S22000071,2019,Sale,to,3,S22000061,1446,0.0524
S22000071,2019,Sale,to,4,S22000054,759,0.0275
S22000071,2019,Sale,to,5,S22000051,703,0.0255
S22000071,2019,Sale,to,6,S22000059,621,0.0225
S22000071,2019,Sale,to,7,S22000070,541,0.0196
S22000071,2019,Sale,to,8,S22000057,538,0.0195
S22000071,2019,Sale,to,9,S22000074,259,0.0094
S22000071,2019,Sale,to,10,S22000085,254,0.0092
S22000074,2019,Sale,from,1,S22000057,1208,0.163
S22000074,2019,Sale,from,2,S22000061,803,0.1083
S22000074,2019,Sale,from,3,S22000059,756,0.102
S22000074,2019,Sale,from,4,S22000065,650,0.0877
S22000074,2019,Sale,from,5,S22000056,434,0.0586
S22000074,2019,Sale,from,6,S22000055,296,0.0399
S22000074,2019,Sale,from,7,S22000071,259,0.0349
S22000074,2019,Sale,from,8,S22000047,205,0.0277
S22000074,2019,Sale,from,9,S22000068,187,0.0252
S22000074,2019,Sale,from,10,S22000054,183,0.0247
