unit_cd,unit_nm,year,market,index,value
E30000190,Chesterfield,2021,Sale,openness,0.6643
E30000191,Chichester and Bognor Regis,2021,Sale,openness,0.6791
E30000192,Clacton,2021,Sale,openness,0.7446
E30000193,Colchester,2021,Sale,openness,0.6866
E30000195,Coventry,2021,Sale,openness,0.4969
E30000196,Crawley,2021,Sale,openness,0.6656
E30000197,Crewe,2021,Sale,openness,0.6471
E30000198,Cromer and Sheringham,2021,Sale,openness,0.8012
E30000199,Darlington,2021,Sale,openness,0.5988
E30000200,Derby,2021,Sale,openness,0.5538
E30000201,Doncaster,2021,Sale,openness,0.5886
E30000202,Dudley,2021,Sale,openness,0.6081
E30000203,Durham and Bishop Auckland,2021,Sale,openness,0.5985
E30000204,Eastbourne,2021,Sale,openness,0.6559
E30000205,Evesham,2021,Sale,openness,0.8015
E30000206,Exeter,2021,Sale,openness,0.5842
E30000208,Folkestone and Dover,2021,Sale,openness,0.7285
E30000209,Gloucester,2021,Sale,openness,0.6403
E30000210,Great Yarmouth,2021,Sale,openness,0.7076
E30000211,Grimsby,2021,Sale,openness,0.4795
E30000212,Guildford and Aldershot,2021,Sale,openness,0.696
E30000214,Harrogate,2021,Sale,openness,0.6746
E30000215,Hartlepool,2021,Sale,openness,0.6022
E30000216,Hereford,2021,Sale,openness,0.6996
E30000218,High Wycombe and Aylesbury,2021,Sale,openness,0.7325
E30000219,Huddersfield,2021,Sale,openness,0.5446
E30000220,Hull,2021,Sale,openness,0.4331
E30000221,Huntingdon,2021,Sale,openness,0.7193
E30000222,Ipswich,2021,Sale,openness,0.5682
E30000224,Kettering and Wellingborough,2021,Sale,openness,0.6241
E30000225,King's Lynn,2021,Sale,openness,0.6884
E30000226,Kingsbridge and Dartmouth,2021,Sale,openness,0.8321
E30000228,Leamington Spa,2021,Sale,openness,0.6494
E30000229,Leeds,2021,Sale,openness,0.4816
E30000230,Leicester,2021,Sale,openness,0.3836
E30000231,Lincoln,2021,Sale,openness,0.5684
E30000233,Liverpool,2021,Sale,openness,0.4071
E30000234,London,2021,Sale,openness,0.4221
E30000237,Luton,2021,Sale,openness,0.6916
E30000239,Manchester,2021,Sale,openness,0.3368
E30000240,Mansfield,2021,Sale,openness,0.6417
E30000241,Margate and Ramsgate,2021,Sale,openness,0.6546
E30000242,Medway,2021,Sale,openness,0.6173
E30000243,Milton Keynes,2021,Sale,openness,0.6041
E30000244,Newbury,2021,Sale,openness,0.7495
E30000245,Newcastle,2021,Sale,openness,0.3993
E30000247,Northampton,2021,Sale,openness,0.576
E30000248,Norwich,2021,Sale,openness,0.4864
E30000249,Nottingham,2021,Sale,openness,0.4443
E30000250,Oxford,2021,Sale,openness,0.5855
E30000252,Penzance,2021,Sale,openness,0.9811
E30000253,Plymouth,2021,Sale,openness,0.4926
E30000254,Portsmouth,2021,Sale,openness,0.508
E30000255,Preston,2021,Sale,openness,0.5462
E30000256,Reading,2021,Sale,openness,0.6311
E30000257,Redruth and Truro,2021,Sale,openness,0.59
E30000260,Scunthorpe,2021,Sale,openness,0.6401
E30000261,Sheffield,2021,Sale,openness,0.3974
E30000262,Shrewsbury,2021,Sale,openness,0.6924
E30000264,Skegness and Louth,2021,Sale,openness,0.7748
E30000266,Slough and Heathrow,2021,Sale,openness,0.666
E30000267,Southampton,2021,Sale,openness,0.5272
E30000268,Southend,2021,Sale,openness,0.5823
E30000271,Stafford,2021,Sale,openness,0.6678
E30000272,Stevenage and Welwyn Garden City,2021,Sale,openness,0.7176
E30000273,Stoke-on-Trent,2021,Sale,openness,0.4664
E30000275,Sunderland,2021,Sale,openness,0.5498
E30000276,Swindon,2021,Sale,openness,0.5927
E30000278,Telford,2021,Sale,openness,0.6176
E30000279,Torquay and Paignton,2021,Sale,openness,0.7065
E30000280,Trowbridge,2021,Sale,openness,0.6845
E30000281,Tunbridge Wells,2021,Sale,openness,0.8099
E30000283,Wakefield and Castleford,2021,Sale,openness,0.6121
E30000284,Warrington and Wigan,2021,Sale,openness,0.5168
E30000285,Weston-super-Mare,2021,Sale,openness,0.6535
E30000287,Wisbech,2021,Sale,openness,0.8135
E30000288,Wolverhampton and Walsall,2021,Sale,openness,0.5714
E30000289,Worcester and Kidderminster,2021,Sale,openness,0.5905
E30000291,Worksop and Retford,2021,Sale,openness,0.7297
E30000292,Worthing,2021,Sale,openness,0.6906
E30000293,Yeovil,2021,Sale,openness,0.6054
E30000294,York,2021,Sale,openness,0.5908
K01000005,Cinderford and Ross-on-Wye,2021,Sale,openness,0.8256
K01000010,Carlisle,2021,Sale,openness,0.5393
K01000011,Chester,2021,Sale,openness,0.5478
K01000013,Newport,2021,Sale,openness,0.5803
S22000013,Western Isles,2021,Sale,openness,0.9802
S22000035,Orkney Islands,2021,Sale,openness,0.9492
S22000039,Shetland Islands,2021,Sale,openness,0.982
S22000047,Aberdeen,2021,Sale,openness,0.7943
S22000051,Ayr,2021,Sale,openness,0.7316
S22000054,Dumbarton and Helensburgh,2021,Sale,openness,0.7424
S22000055,Dumfries,2021,Sale,openness,0.8308
S22000056,Dundee,2021,Sale,openness,0.6498
S22000057,Dunfermline and Kirkcaldy,2021,Sale,openness,0.5532
S22000059,Edinburgh,2021,Sale,openness,0.5698
S22000060,Elgin,2021,Sale,openness,0.6166
S22000061,Falkirk and Stirling,2021,Sale,openness,0.5906
S22000063,Galashiels and Peebles,2021,Sale,openness,0.7712
S22000065,Glasgow,2021,Sale,openness,0.4025
S22000068,Inverness,2021,Sale,openness,0.6792
S22000069,Kilmarnock and Irvine,2021,Sale,openness,0.6288
S22000070,Livingston,2021,Sale,openness,0.6582
S22000071,Motherwell and Airdrie,2021,Sale,openness,0.5551
S22000074,Perth,2021,Sale,openness,0.7822
S22000085,Greenock,2021,Sale,openness,0.588
W22000003,Bridgend,2021,Sale,openness,0.6273
W22000009,Haverfordwest and Milford Haven,2021,Sale,openness,0.8244
W22000015,Newtown and Welshpool,2021,Sale,openness,0.8439
W22000021,Aberystwyth,2021,Sale,openness,0.8808
W22000022,Bangor and Holyhead,2021,Sale,openness,0.7034
W22000024,Cardiff,2021,Sale,openness,0.3717
W22000026,Colwyn Bay,2021,Sale,openness,0.664
W22000028,Llanelli,2021,Sale,openness,0.8512
W22000029,Merthyr Tydfil,2021,Sale,openness,0.6686
W22000031,Rhyl,2021,Sale,openness,0.7197
W22000032,Swansea,2021,Sale,openness,0.6169
W22000034,Wrexham,2021,Sale,openness,0.5541
E30000004,Barnsley,2022,Sale,openness,0.6208
E30000018,Bradford,2022,Sale,openness,0.4941
E30000029,Halifax,2022,Sale,openness,0.6151
E30000046,Dorchester and Weymouth,2022,Sale,openness,0.7058
E30000054,Grantham,2022,Sale,openness,0.7165
E30000061,Hastings,2022,Sale,openness,0.6704
E30000070,Isle of Wight,2022,Sale,openness,0.527
E30000076,Lancaster and Morecambe,2022,Sale,openness,0.5196
E30000093,Middlesbrough and Stockton,2022,Sale,openness,0.4329
E30000108,Peterborough,2022,Sale,openness,0.6617
E30000124,Spalding,2022,Sale,openness,0.7704
E30000135,Thetford and Mildenhall,2022,Sale,openness,0.7576
E30000159,Andover,2022,Sale,openness,0.7999
E30000160,Ashford,2022,Sale,openness,0.6771
E30000162,Barnstaple,2022,Sale,openness,0.7216
E30000163,Barrow-in-Furness,2022,Sale,openness,0.5988
E30000164,Basingstoke,2022,Sale,openness,0.6882
E30000165,Bath,2022,Sale,openness,0.7125
E30000166,Bedford,2022,Sale,openness,0.6903
E30000167,Bideford,2022,Sale,openness,0.8291
E30000168,Birkenhead,2022,Sale,openness,0.4597
E30000169,Birmingham,2022,Sale,openness,0.4553
E30000170,Blackburn,2022,Sale,openness,0.592
E30000171,Blackpool,2022,Sale,openness,0.5515
E30000173,Blyth and Ashington,2022,Sale,openness,0.6727
E30000174,Boston,2022,Sale,openness,0.801
E30000175,Bournemouth,2022,Sale,openness,0.4759
E30000179,Brighton,2022,Sale,openness,0.5794
E30000180,Bristol,2022,Sale,openness,0.4242
E30000182,Burnley,2022,Sale,openness,0.5909
E30000183,Burton upon Trent,2022,Sale,openness,0.6471
E30000184,Bury St Edmunds,2022,Sale,openness,0.7071
E30000186,Cambridge,2022,Sale,openness,0.5842
E30000187,Canterbury,2022,Sale,openness,0.7311
E30000188,Chelmsford,2022,Sale,openness,0.6671
E30000189,Cheltenham,2022,Sale,openness,0.6216
E30000190,Chesterfield,2022,Sale,openness,0.671
E30000191,Chichester and Bognor Regis,2022,Sale,openness,0.6787
E30000192,Clacton,2022,Sale,openness,0.7468
E30000193,Colchester,2022,Sale,openness,0.68
E30000195,Coventry,2022,Sale,openness,0.5011
E30000196,Crawley,2022,Sale,openness,0.6432
E30000197,Crewe,2022,Sale,openness,0.6435
E30000198,Cromer and Sheringham,2022,Sale,openness,0.7967
E30000199,Darlington,2022,Sale,openness,0.6228
E30000200,Derby,2022,Sale,openness,0.5605
E30000201,Doncaster,2022,Sale,openness,0.6082
E30000202,Dudley,2022,Sale,openness,0.6107
E30000203,Durham and Bishop Auckland,2022,Sale,openness,0.6187
E30000204,Eastbourne,2022,Sale,openness,0.651
E30000205,Evesham,2022,Sale,openness,0.7966
E30000206,Exeter,2022,Sale,openness,0.5464
E30000208,Folkestone and Dover,2022,Sale,openness,0.715
E30000209,Gloucester,2022,Sale,openness,0.6377
E30000210,Great Yarmouth,2022,Sale,openness,0.6816
E30000211,Grimsby,2022,Sale,openness,0.4636
E30000212,Guildford and Aldershot,2022,Sale,openness,0.6802
E30000214,Harrogate,2022,Sale,openness,0.6611
E30000215,Hartlepool,2022,Sale,openness,0.6465
E30000216,Hereford,2022,Sale,openness,0.6941
E30000218,High Wycombe and Aylesbury,2022,Sale,openness,0.7363
E30000219,Huddersfield,2022,Sale,openness,0.5536
E30000220,Hull,2022,Sale,openness,0.4421
E30000221,Huntingdon,2022,Sale,openness,0.7141
E30000222,Ipswich,2022,Sale,openness,0.5532
E30000224,Kettering and Wellingborough,2022,Sale,openness,0.6253
E30000225,King's Lynn,2022,Sale,openness,0.6894
E30000226,Kingsbridge and Dartmouth,2022,Sale,openness,0.8187
E30000228,Leamington Spa,2022,Sale,openness,0.625
E30000229,Leeds,2022,Sale,openness,0.4897
E30000230,Leicester,2022,Sale,openness,0.3998
E30000231,Lincoln,2022,Sale,openness,0.5788
E30000233,Liverpool,2022,Sale,openness,0.4076
E30000234,London,2022,Sale,openness,0.4004
E30000237,Luton,2022,Sale,openness,0.6928
E30000239,Manchester,2022,Sale,openness,0.3313
E30000240,Mansfield,2022,Sale,openness,0.6541
E30000241,Margate and Ramsgate,2022,Sale,openness,0.6566
E30000242,Medway,2022,Sale,openness,0.6121
E30000243,Milton Keynes,2022,Sale,openness,0.5937
E30000244,Newbury,2022,Sale,openness,0.7409
E30000245,Newcastle,2022,Sale,openness,0.397
E30000247,Northampton,2022,Sale,openness,0.585
E30000248,Norwich,2022,Sale,openness,0.4934
E30000249,Nottingham,2022,Sale,openness,0.4432
E30000250,Oxford,2022,Sale,openness,0.5776
E30000252,Penzance,2022,Sale,openness,1.0
E30000253,Plymouth,2022,Sale,openness,0.4495
E30000254,Portsmouth,2022,Sale,openness,0.5122
E30000255,Preston,2022,Sale,openness,0.5619
E30000256,Reading,2022,Sale,openness,0.6046
E30000257,Redruth and Truro,2022,Sale,openness,0.5511
E30000260,Scunthorpe,2022,Sale,openness,0.66
E30000261,Sheffield,2022,Sale,openness,0.4022
E30000262,Shrewsbury,2022,Sale,openness,0.683
E30000264,Skegness and Louth,2022,Sale,openness,0.7742
E30000266,Slough and Heathrow,2022,Sale,openness,0.6616
E30000267,Southampton,2022,Sale,openness,0.5127
E30000268,Southend,2022,Sale,openness,0.5878
E30000271,Stafford,2022,Sale,openness,0.6657
E30000272,Stevenage and Welwyn Garden City,2022,Sale,openness,0.7249
E30000273,Stoke-on-Trent,2022,Sale,openness,0.5021
E30000275,Sunderland,2022,Sale,openness,0.5716
E30000276,Swindon,2022,Sale,openness,0.5732
E30000278,Telford,2022,Sale,openness,0.6252
E30000279,Torquay and Paignton,2022,Sale,openness,0.682
E30000280,Trowbridge,2022,Sale,openness,0.6758
E30000281,Tunbridge Wells,2022,Sale,openness,0.7953
E30000283,Wakefield and Castleford,2022,Sale,openness,0.6455
E30000284,Warrington and Wigan,2022,Sale,openness,0.536
E30000285,Weston-super-Mare,2022,Sale,openness,0.6634
E30000287,Wisbech,2022,Sale,openness,0.7929
E30000288,Wolverhampton and Walsall,2022,Sale,openness,0.601
E30000289,Worcester and Kidderminster,2022,Sale,openness,0.5818
E30000291,Worksop and Retford,2022,Sale,openness,0.7178
E30000292,Worthing,2022,Sale,openness,0.6888
E30000293,Yeovil,2022,Sale,openness,0.6007
E30000294,York,2022,Sale,openness,0.5768
K01000005,Cinderford and Ross-on-Wye,2022,Sale,openness,0.836
K01000010,Carlisle,2022,Sale,openness,0.5201
K01000011,Chester,2022,Sale,openness,0.538
K01000013,Newport,2022,Sale,openness,0.5722
S22000013,Western Isles,2022,Sale,openness,0.9855
S22000035,Orkney Islands,2022,Sale,openness,0.9392
S22000039,Shetland Islands,2022,Sale,openness,0.9797
S22000047,Aberdeen,2022,Sale,openness,0.7828
S22000051,Ayr,2022,Sale,openness,0.7182
S22000054,Dumbarton and Helensburgh,2022,Sale,openness,0.7495
S22000055,Dumfries,2022,Sale,openness,0.8454
S22000056,Dundee,2022,Sale,openness,0.6479
S22000057,Dunfermline and Kirkcaldy,2022,Sale,openness,0.5579
S22000059,Edinburgh,2022,Sale,openness,0.5652
S22000060,Elgin,2022,Sale,openness,0.6437
S22000061,Falkirk and Stirling,2022,Sale,openness,0.5938
S22000063,Galashiels and Peebles,2022,Sale,openness,0.7735
S22000065,Glasgow,2022,Sale,openness,0.3944
S22000068,Inverness,2022,Sale,openness,0.6807
S22000069,Kilmarnock and Irvine,2022,Sale,openness,0.6401
S22000070,Livingston,2022,Sale,openness,0.674
S22000071,Motherwell and Airdrie,2022,Sale,openness,0.5714
S22000074,Perth,2022,Sale,openness,0.7666
S22000085,Greenock,2022,Sale,openness,0.6217
W22000003,Bridgend,2022,Sale,openness,0.6142
W22000009,Haverfordwest and Milford Haven,2022,Sale,openness,0.7959
W22000015,Newtown and Welshpool,2022,Sale,openness,0.8463
W22000021,Aberystwyth,2022,Sale,openness,0.8715
W22000022,Bangor and Holyhead,2022,Sale,openness,0.6865
W22000024,Cardiff,2022,Sale,openness,0.3786
W22000026,Colwyn Bay,2022,Sale,openness,0.6538
W22000028,Llanelli,2022,Sale,openness,0.8474
W22000029,Merthyr Tydfil,2022,Sale,openness,0.6886
W22000031,Rhyl,2022,Sale,openness,0.7049
W22000032,Swansea,2022,Sale,openness,0.6294
W22000034,Wrexham,2022,Sale,openness,0.5439
E30000004,Barnsley,2023,Sale,openness,0.5912
E30000018,Bradford,2023,Sale,openness,0.4772
E30000029,Halifax,2023,Sale,openness,0.5853
E30000046,Dorchester and Weymouth,2023,Sale,openness,0.6938
E30000054,Grantham,2023,Sale,openness,0.6965
E30000061,Hastings,2023,Sale,openness,0.6452
E30000070,Isle of Wight,2023,Sale,openness,0.5422
E30000076,Lancaster and Morecambe,2023,Sale,openness,0.523
E30000093,Middlesbrough and Stockton,2023,Sale,openness,0.4363
E30000108,Peterborough,2023,Sale,openness,0.6709
E30000124,Spalding,2023,Sale,openness,0.7598
E30000135,Thetford and Mildenhall,2023,Sale,openness,0.7465
E30000159,Andover,2023,Sale,openness,0.7891
E30000160,Ashford,2023,Sale,openness,0.6537
E30000162,Barnstaple,2023,Sale,openness,0.6767
E30000163,Barrow-in-Furness,2023,Sale,openness,0.5794
E30000164,Basingstoke,2023,Sale,openness,0.6706
E30000165,Bath,2023,Sale,openness,0.676
E30000166,Bedford,2023,Sale,openness,0.6675
E30000167,Bideford,2023,Sale,openness,0.7953
E30000168,Birkenhead,2023,Sale,openness,0.4375
E30000169,Birmingham,2023,Sale,openness,0.4446
E30000170,Blackburn,2023,Sale,openness,0.5671
E30000171,Blackpool,2023,Sale,openness,0.5429
E30000173,Blyth and Ashington,2023,Sale,openness,0.6794
E30000174,Boston,2023,Sale,openness,0.8352
E30000175,Bournemouth,2023,Sale,openness,0.4689
E30000179,Brighton,2023,Sale,openness,0.5489
E30000180,Bristol,2023,Sale,openness,0.414
E30000182,Burnley,2023,Sale,openness,0.565
E30000183,Burton upon Trent,2023,Sale,openness,0.6661
E30000184,Bury St Edmunds,2023,Sale,openness,0.6903
E30000186,Cambridge,2023,Sale,openness,0.5635
E30000187,Canterbury,2023,Sale,openness,0.7262
E30000188,Chelmsford,2023,Sale,openness,0.6456
E30000189,Cheltenham,2023,Sale,openness,0.5997
E30000190,Chesterfield,2023,Sale,openness,0.6211
E30000191,Chichester and Bognor Regis,2023,Sale,openness,0.6523
E30000192,Clacton,2023,Sale,openness,0.72
E30000193,Colchester,2023,Sale,openness,0.6657
E30000195,Coventry,2023,Sale,openness,0.4983
E30000196,Crawley,2023,Sale,openness,0.6348
E30000197,Crewe,2023,Sale,openness,0.6196
E30000198,Cromer and Sheringham,2023,Sale,openness,0.7738
E30000199,Darlington,2023,Sale,openness,0.6027
E30000200,Derby,2023,Sale,openness,0.5589
E30000201,Doncaster,2023,Sale,openness,0.5814
E30000202,Dudley,2023,Sale,openness,0.591
E30000203,Durham and Bishop Auckland,2023,Sale,openness,0.6113
E30000204,Eastbourne,2023,Sale,openness,0.6352
E30000205,Evesham,2023,Sale,openness,0.7822
E30000206,Exeter,2023,Sale,openness,0.5322
E30000208,Folkestone and Dover,2023,Sale,openness,0.7006
E30000209,Gloucester,2023,Sale,openness,0.5941
E30000210,Great Yarmouth,2023,Sale,openness,0.6681
E30000211,Grimsby,2023,Sale,openness,0.5195
E30000212,Guildford and Aldershot,2023,Sale,openness,0.6731
E30000214,Harrogate,2023,Sale,openness,0.6411
E30000215,Hartlepool,2023,Sale,openness,0.6725
E30000216,Hereford,2023,Sale,openness,0.6702
E30000218,High Wycombe and Aylesbury,2023,Sale,openness,0.71
E30000219,Huddersfield,2023,Sale,openness,0.5336
E30000220,Hull,2023,Sale,openness,0.4388
E30000221,Huntingdon,2023,Sale,openness,0.6729
E30000222,Ipswich,2023,Sale,openness,0.5201
E30000224,Kettering and Wellingborough,2023,Sale,openness,0.6224
E30000225,King's Lynn,2023,Sale,openness,0.7006
E30000226,Kingsbridge and Dartmouth,2023,Sale,openness,0.7851
E30000228,Leamington Spa,2023,Sale,openness,0.5802
E30000229,Leeds,2023,Sale,openness,0.4857
E30000230,Leicester,2023,Sale,openness,0.396
E30000231,Lincoln,2023,Sale,openness,0.5473
E30000233,Liverpool,2023,Sale,openness,0.3777
E30000234,London,2023,Sale,openness,0.3663
E30000237,Luton,2023,Sale,openness,0.6777
E30000239,Manchester,2023,Sale,openness,0.3305
E30000240,Mansfield,2023,Sale,openness,0.6485
E30000241,Margate and Ramsgate,2023,Sale,openness,0.6401
E30000242,Medway,2023,Sale,openness,0.5942
E30000243,Milton Keynes,2023,Sale,openness,0.5822
E30000244,Newbury,2023,Sale,openness,0.7484
E30000245,Newcastle,2023,Sale,openness,0.3891
E30000247,Northampton,2023,Sale,openness,0.5881
E30000248,Norwich,2023,Sale,openness,0.4843
E30000249,Nottingham,2023,Sale,openness,0.4337
E30000250,Oxford,2023,Sale,openness,0.5524
E30000252,Penzance,2023,Sale,openness,1.0
E30000253,Plymouth,2023,Sale,openness,0.4331
E30000254,Portsmouth,2023,Sale,openness,0.4937
E30000255,Preston,2023,Sale,openness,0.5432
E30000256,Reading,2023,Sale,openness,0.5799
E30000257,Redruth and Truro,2023,Sale,openness,0.5117
E30000260,Scunthorpe,2023,Sale,openness,0.6064
E30000261,Sheffield,2023,Sale,openness,0.3738
E30000262,Shrewsbury,2023,Sale,openness,0.6618
E30000264,Skegness and Louth,2023,Sale,openness,0.7556
E30000266,Slough and Heathrow,2023,Sale,openness,0.6587
E30000267,Southampton,2023,Sale,openness,0.512
E30000268,Southend,2023,Sale,openness,0.5595
E30000271,Stafford,2023,Sale,openness,0.6202
E30000272,Stevenage and Welwyn Garden City,2023,Sale,openness,0.7027
E30000273,Stoke-on-Trent,2023,Sale,openness,0.4864
E30000275,Sunderland,2023,Sale,openness,0.5405
E30000276,Swindon,2023,Sale,openness,0.5775
E30000278,Telford,2023,Sale,openness,0.5791
E30000279,Torquay and Paignton,2023,Sale,openness,0.6687
E30000280,Trowbridge,2023,Sale,openness,0.6492
E30000281,Tunbridge Wells,2023,Sale,openness,0.7574
E30000283,Wakefield and Castleford,2023,Sale,openness,0.6114
E30000284,Warrington and Wigan,2023,Sale,openness,0.5026
E30000285,Weston-super-Mare,2023,Sale,openness,0.614
E30000287,Wisbech,2023,Sale,openness,0.7839
E30000288,Wolverhampton and Walsall,2023,Sale,openness,0.5662
E30000289,Worcester and Kidderminster,2023,Sale,openness,0.5636
E30000291,Worksop and Retford,2023,Sale,openness,0.7282
E30000292,Worthing,2023,Sale,openness,0.6643
E30000293,Yeovil,2023,Sale,openness,0.5815
E30000294,York,2023,Sale,openness,0.5723
K01000005,Cinderford and Ross-on-Wye,2023,Sale,openness,0.8108
K01000010,Carlisle,2023,Sale,openness,0.487
K01000011,Chester,2023,Sale,openness,0.5142
K01000013,Newport,2023,Sale,openness,0.5684
S22000013,Western Isles,2023,Sale,openness,0.9788
S22000035,Orkney Islands,2023,Sale,openness,0.9223
S22000039,Shetland Islands,2023,Sale,openness,0.9783
S22000047,Aberdeen,2023,Sale,openness,0.7609
S22000051,Ayr,2023,Sale,openness,0.7077
S22000054,Dumbarton and Helensburgh,2023,Sale,openness,0.7215
S22000055,Dumfries,2023,Sale,openness,0.853
S22000056,Dundee,2023,Sale,openness,0.641
S22000057,Dunfermline and Kirkcaldy,2023,Sale,openness,0.5677
S22000059,Edinburgh,2023,Sale,openness,0.5249
S22000060,Elgin,2023,Sale,openness,0.6231
S22000061,Falkirk and Stirling,2023,Sale,openness,0.584
S22000063,Galashiels and Peebles,2023,Sale,openness,0.7244
S22000065,Glasgow,2023,Sale,openness,0.3874
S22000068,Inverness,2023,Sale,openness,0.6903
S22000069,Kilmarnock and Irvine,2023,Sale,openness,0.6295
S22000070,Livingston,2023,Sale,openness,0.6717
S22000071,Motherwell and Airdrie,2023,Sale,openness,0.5768
S22000074,Perth,2023,Sale,openness,0.72
S22000085,Greenock,2023,Sale,openness,0.6196
W22000003,Bridgend,2023,Sale,openness,0.5882
W22000009,Haverfordwest and Milford Haven,2023,Sale,openness,0.7642
W22000015,Newtown and Welshpool,2023,Sale,openness,0.8265
W22000021,Aberystwyth,2023,Sale,openness,0.8621
W22000022,Bangor and Holyhead,2023,Sale,openness,0.6967
W22000024,Cardiff,2023,Sale,openness,0.3633
W22000026,Colwyn Bay,2023,Sale,openness,0.6308
W22000028,Llanelli,2023,Sale,openness,0.8342
W22000029,Merthyr Tydfil,2023,Sale,openness,0.6653
W22000031,Rhyl,2023,Sale,openness,0.7098
W22000032,Swansea,2023,Sale,openness,0.5877
W22000034,Wrexham,2023,Sale,openness,0.5164
E30000004,Barnsley,2024,Sale,openness,0.5878
E30000018,Bradford,2024,Sale,openness,0.459
E30000029,Halifax,2024,Sale,openness,0.5832
E30000046,Dorchester and Weymouth,2024,Sale,openness,0.6667
E30000054,Grantham,2024,Sale,openness,0.6627
E30000061,Hastings,2024,Sale,openness,0.6243
E30000070,Isle of Wight,2024,Sale,openness,0.4865
E30000076,Lancaster and Morecambe,2024,Sale,openness,0.485
E30000093,Middlesbrough and Stockton,2024,Sale,openness,0.3872
E30000108,Peterborough,2024,Sale,openness,0.6535
E30000124,Spalding,2024,Sale,openness,0.752
E30000135,Thetford and Mildenhall,2024,Sale,openness,0.7434
E30000159,Andover,2024,Sale,openness,0.7711
E30000160,Ashford,2024,Sale,openness,0.6514
E30000162,Barnstaple,2024,Sale,openness,0.6668
E30000163,Barrow-in-Furness,2024,Sale,openness,0.5589
E30000164,Basingstoke,2024,Sale,openness,0.6386
E30000165,Bath,2024,Sale,openness,0.6654
E30000166,Bedford,2024,Sale,openness,0.6501
E30000167,Bideford,2024,Sale,openness,0.7795
E30000168,Birkenhead,2024,Sale,openness,0.4307
E30000169,Birmingham,2024,Sale,openness,0.4398
E30000170,Blackburn,2024,Sale,openness,0.5479
E30000171,Blackpool,2024,Sale,openness,0.5254
E30000173,Blyth and Ashington,2024,Sale,openness,0.6475
E30000174,Boston,2024,Sale,openness,0.6926
E30000175,Bournemouth,2024,Sale,openness,0.4467
E30000179,Brighton,2024,Sale,openness,0.531
E30000180,Bristol,2024,Sale,openness,0.4053
E30000182,Burnley,2024,Sale,openness,0.5357
E30000183,Burton upon Trent,2024,Sale,openness,0.6586
E30000184,Bury St Edmunds,2024,Sale,openness,0.6613
E30000186,Cambridge,2024,Sale,openness,0.5435
E30000187,Canterbury,2024,Sale,openness,0.717
E30000188,Chelmsford,2024,Sale,openness,0.6379
E30000189,Cheltenham,2024,Sale,openness,0.5739
E30000190,Chesterfield,2024,Sale,openness,0.61
E30000191,Chichester and Bognor Regis,2024,Sale,openness,0.6372
E30000192,Clacton,2024,Sale,openness,0.6823
E30000193,Colchester,2024,Sale,openness,0.6448
E30000195,Coventry,2024,Sale,openness,0.4782
E30000196,Crawley,2024,Sale,openness,0.6058
E30000197,Crewe,2024,Sale,openness,0.6007
E30000198,Cromer and Sheringham,2024,Sale,openness,0.7765
E30000199,Darlington,2024,Sale,openness,0.5739
E30000200,Derby,2024,Sale,openness,0.5374
E30000201,Doncaster,2024,Sale,openness,0.5765
E30000202,Dudley,2024,Sale,openness,0.5851
E30000203,Durham and Bishop Auckland,2024,Sale,openness,0.587
E30000204,Eastbourne,2024,Sale,openness,0.6106
E30000205,Evesham,2024,Sale,openness,0.7738
E30000206,Exeter,2024,Sale,openness,0.4904
E30000208,Folkestone and Dover,2024,Sale,openness,0.6751
E30000209,Gloucester,2024,Sale,openness,0.5778
E30000210,Great Yarmouth,2024,Sale,openness,0.6101
E30000211,Grimsby,2024,Sale,openness,0.492
E30000212,Guildford and Aldershot,2024,Sale,openness,0.658
E30000214,Harrogate,2024,Sale,openness,0.6282
E30000215,Hartlepool,2024,Sale,openness,0.6382
E30000216,Hereford,2024,Sale,openness,0.6459
E30000218,High Wycombe and Aylesbury,2024,Sale,openness,0.6988
E30000219,Huddersfield,2024,Sale,openness,0.5327
E30000220,Hull,2024,Sale,openness,0.4426
E30000221,Huntingdon,2024,Sale,openness,0.6655
E30000222,Ipswich,2024,Sale,openness,0.5029
E30000224,Kettering and Wellingborough,2024,Sale,openness,0.5849
E30000225,King's Lynn,2024,Sale,openness,0.6389
E30000226,Kingsbridge and Dartmouth,2024,Sale,openness,0.7741
E30000228,Leamington Spa,2024,Sale,openness,0.5809
E30000229,Leeds,2024,Sale,openness,0.4682
E30000230,Leicester,2024,Sale,openness,0.3678
E30000231,Lincoln,2024,Sale,openness,0.5265
E30000233,Liverpool,2024,Sale,openness,0.361
E30000234,London,2024,Sale,openness,0.3437
E30000237,Luton,2024,Sale,openness,0.6579
E30000239,Manchester,2024,Sale,openness,0.3156
E30000240,Mansfield,2024,Sale,openness,0.6325
E30000241,Margate and Ramsgate,2024,Sale,openness,0.6028
E30000242,Medway,2024,Sale,openness,0.5734
E30000243,Milton Keynes,2024,Sale,openness,0.5584
E30000244,Newbury,2024,Sale,openness,0.7268
E30000245,Newcastle,2024,Sale,openness,0.3742
E30000247,Northampton,2024,Sale,openness,0.5852
E30000248,Norwich,2024,Sale,openness,0.4595
E30000249,Nottingham,2024,Sale,openness,0.4151
E30000250,Oxford,2024,Sale,openness,0.5148
E30000252,Penzance,2024,Sale,openness,1.0
E30000253,Plymouth,2024,Sale,openness,0.4113
E30000254,Portsmouth,2024,Sale,openness,0.4688
